"title","fiscal_year","n","n_matched","mean_salary","male_mean","female_mean","male_n","female_n","real_male_mean","real_female_mean","gap","gap_dollars","female_share","suppressed"
"GUIDANCE COUNSELOR ASSIGNED A",2020,65,65,90916.6153846154,91489.4300776403,90735.9949116744,15.5824034654834,49.4175965345166,110991.754787151,110077.713775878,0.00823521542681553,753.435165965944,0.76027071591564,FALSE
"GUIDANCE COUNSELOR ASSIGNED A",2021,57,57,97497.3859649123,97532.0377800168,97484.7056727273,15.2703248583787,41.7296751416213,115929.686073848,115873.425623803,0.000485298045307111,47.3321072894614,0.732099563888093,FALSE
"GUIDANCE COUNSELOR ASSIGNED A",2022,10,10,,,,1.18705101400524,8.81294898599476,,,,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2023,9,9,,,,2.1761579131359,6.8238420868641,,,,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2024,10,10,,,,3.17399487485834,6.82600512514166,,,,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2025,9,9,,,,1.18210916519825,7.81789083480175,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2014,2,2,,,,0.0145384953348927,1.98546150466511,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2015,3,3,,,,2.00569568713942,0.994304312860584,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2016,5,5,,,,1.3833870513732,3.6166129486268,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2017,4,4,,,,0.998341492327576,3.00165850767242,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2018,10,10,,,,2.63354284229915,7.36645715770085,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2019,7,7,,,,1.00980112540924,5.99019887459076,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2020,6,6,,,,1.00093798136442,4.99906201863558,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2021,2,2,,,,0.00241122770417486,1.99758877229582,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2022,23,23,,,,0.789173120330624,22.2108268796694,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2023,18,18,,,,2.08122050009683,15.9187794999032,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2024,14,14,,,,0.410306337378187,13.5896936626218,,,,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2025,13,13,,,,1.02185645316371,11.9781435468363,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2014,1,1,,,,0.0137790731228718,0.986220926877128,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2016,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2017,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2018,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2019,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2020,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2021,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HCCS SR COLLEGE LAB TECH",2022,1,1,,,,0.995472194626241,0.00452780537375913,,,,,,TRUE
"HEAD NURSE",2014,20,20,,,,2.08243001914471,17.9175699808553,,,,,,TRUE
"HEAD NURSE",2015,18,18,,,,2.07712380355682,15.9228761964432,,,,,,TRUE
"HEAD NURSE",2016,16,16,,,,2.07295221867705,13.927047781323,,,,,,TRUE
"HEAD NURSE",2017,15,15,,,,1.07663590554898,13.923364094451,,,,,,TRUE
"HEAD NURSE",2018,15,15,,,,1.07663590554898,13.923364094451,,,,,,TRUE
"HEAD NURSE",2019,15,15,,,,1.07663590554898,13.923364094451,,,,,,TRUE
"HEAD NURSE",2020,15,15,,,,1.07690950578206,13.9230904942179,,,,,,TRUE
"HEAD NURSE",2021,14,14,,,,1.07269629084842,12.9273037091516,,,,,,TRUE
"HEAD NURSE",2022,13,13,,,,0.0769673235951282,12.9230326764049,,,,,,TRUE
"HEAD NURSE",2023,11,11,,,,0.0704208706731794,10.9295791293268,,,,,,TRUE
"HEAD NURSE",2024,10,10,,,,0.0704208706731794,9.92957912932682,,,,,,TRUE
"HEAD NURSE",2025,10,10,,,,0.0704208706731794,9.92957912932682,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2014,7,7,,,,0.0199933477207319,6.98000665227927,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2015,7,7,,,,0.0199933477207319,6.98000665227927,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2016,6,6,,,,0.015260193606766,5.98473980639323,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2017,7,7,,,,0.0199933477207319,6.98000665227927,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2018,5,5,,,,0.0145746915184074,4.98542530848159,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2019,4,4,,,,0.0092610815445119,3.99073891845549,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2020,5,5,,,,0.0207937913511172,4.97920620864888,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2021,5,5,,,,0.0207937913511172,4.97920620864888,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2022,4,4,,,,0.0092610815445119,3.99073891845549,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2023,4,4,,,,0.0092610815445119,3.99073891845549,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2024,4,4,,,,0.0092610815445119,3.99073891845549,,,,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2025,4,4,,,,0.0092610815445119,3.99073891845549,,,,,,TRUE
"HEALTH SERVICES MANAGER",2014,173,173,99967.485549133,100894.871647618,99445.1831700341,62.3294680072958,110.670531992704,132701.311941826,130794.618769608,0.0143683068714022,1449.68847758371,0.639714057761296,FALSE
"HEALTH SERVICES MANAGER",2015,206,206,103265.257281553,104650.575855267,102458.120105528,75.837452263765,130.162547736235,136977.600061143,134107.885065452,0.0209502502190858,2192.45574973927,0.631857027845801,FALSE
"HEALTH SERVICES MANAGER",2016,213,213,103871.769953052,104613.470336097,103476.781545997,74.0154485866337,138.984551413366,136142.98717041,134663.711061222,0.0108656063740994,1136.68879010055,0.652509631048668,FALSE
"HEALTH SERVICES MANAGER",2017,166,166,110044.831325301,111847.754657592,109121.96740843,56.2022623914204,109.79773760858,143034.782249766,139548.95111407,0.0243705138069778,2725.78724916233,0.661432154268552,FALSE
"HEALTH SERVICES MANAGER",2018,256,256,104702.22265625,107406.968742978,103628.992735234,72.7232939587002,183.2767060413,134957.002277194,130209.970286184,0.0351744030388251,3777.976007744,0.715924632973827,FALSE
"HEALTH SERVICES MANAGER",2019,52,52,137055.038461538,146765.707839725,134040.051169174,12.3199409870752,39.6800590129248,181199.079381072,165487.798407034,0.0867072891744447,12725.6566705511,0.763078057940862,FALSE
"HEALTH SERVICES MANAGER",2020,50,50,143031.42,148157.428564989,141277.19599472,12.7482900277264,37.2517099722736,179739.374999113,171392.519130956,0.0464386608009406,6880.23257026912,0.745034199445473,FALSE
"HEALTH SERVICES MANAGER",2021,46,46,141576.456521739,144389.423209373,140490.767416774,12.8099789992228,33.1900210007772,171625.866597819,166991.800167612,0.027000979060259,3898.65579259917,0.72152219566907,FALSE
"HEALTH SERVICES MANAGER",2022,39,39,153522.256410256,147286.999388036,155629.477955583,9.85098608313258,29.1490139168674,166657.92262979,176097.589086623,-0.0566409703654005,-8342.47856754652,0.747410613253011,FALSE
"HEALTH SERVICES MANAGER",2023,33,33,160838,156563.332399865,162402.983295668,8.84375618997316,24.1562438100268,168254.729621725,174530.457581125,-0.0372989690899571,-5839.65089580324,0.732007388182631,FALSE
"HEALTH SERVICES MANAGER",2024,32,32,183861.8125,183190.235719311,184079.926897246,7.84503756470045,24.1549624352996,190342.088250988,191266.513486,-0.00485665174479071,-889.691177934816,0.754842576103111,FALSE
"HEALTH SERVICES MANAGER",2025,31,31,191712.387096774,191069.866383256,191917.42842667,7.49948782648056,23.5005121735194,191069.866383256,191917.42842667,-0.00443587499932233,-847.562043413345,0.758081037855466,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2019,130,130,98127.0538461539,98352.0095739425,98040.9297085757,35.9912007546946,94.0087992453055,121426.822739399,121042.759009199,0.00316292332728523,311.079865366803,0.723144609579272,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2020,112,112,98085.5267857143,96801.9399420924,98598.0968360078,31.9614872327396,80.0385127672605,117436.70467567,119615.738968042,-0.0185549679581817,-1796.15689391535,0.714629578279111,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2021,103,103,96974.9029126214,95157.0846355498,97651.3348468324,27.9332397802636,75.0667602197364,113106.741134471,116071.486366554,-0.0262119233773878,-2494.25021128263,0.728803497278994,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2022,81,81,102502.925925926,101976.498567697,102675.684475874,20.0139081497,60.9860918503,115388.265624024,116179.407214748,-0.00685634354971445,-699.185908177096,0.752914714201234,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2023,67,67,103317.074626866,104577.523905159,102948.946598146,15.1448616028262,51.8551383971738,112386.870791894,110636.679158519,0.0155729189810387,1628.57730701267,0.773957289510057,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2024,65,65,111751,112460.298256362,111570.766135034,13.1700710315815,51.8299289684185,116850.813207335,115926.553238593,0.00790974357279329,889.532121327677,0.797383522591054,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2025,63,63,116245.063492063,117993.762416143,115867.251138028,11.1930646920074,51.8069353079926,117993.762416143,115867.251138028,0.0180222346891087,2126.51127811466,0.822332306476074,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2019,39,39,112260.923076923,109132.233441016,113148.499434173,8.61882106208064,30.3811789379194,134736.244054416,139694.784514728,-0.0368018308296406,-4016.26599315711,0.779004588151778,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2020,41,41,114656.024390244,115799.654944894,114305.756988774,9.61308193871011,31.3869180612899,140484.063516115,138671.719123085,0.0129007116371036,1493.89795612018,0.765534586860729,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2021,38,38,114807.026315789,114207.968936261,114944.757610871,7.10351474370836,30.8964852562916,135751.228901579,136626.999383714,-0.00645128953322831,-736.788674609765,0.813065401481359,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2022,39,39,118772.435897436,121833.899689893,117970.707539889,8.09367091520073,30.9063290847993,137857.276694938,133486.004409439,0.0317086800950838,3863.19215000333,0.792469976533315,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2023,42,42,121409.857142857,121923.777359977,121247.312395922,10.0919925406827,31.9080074593173,131028.459088803,130301.478972316,0.00554826120632947,676.464964055514,0.75971446331708,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2024,38,38,132166.078947368,133885.810253655,131626.104602967,9.08039729909484,28.9196027009052,139112.789558848,136764.863695356,0.016877857678924,2259.70565068861,0.76104217633961,FALSE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2025,38,38,134576.815789474,132570.801453005,135119.207996659,8.08776132064673,29.9122386793533,132570.801453005,135119.207996659,-0.0192229851198188,-2548.40654365357,0.787164175772454,FALSE
"HEARING DIRECTOR",2015,1,1,,,,0.215874932142828,0.784125067857172,,,,,,TRUE
"HEARING DIRECTOR",2016,1,1,,,,0.215874932142828,0.784125067857172,,,,,,TRUE
"HEARING EXAMINER",2014,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2015,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2016,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2017,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2018,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2019,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2020,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2021,3,3,,,,0.0206322426207505,2.97936775737925,,,,,,TRUE
"HEARING EXAMINER",2022,2,2,,,,0.00488181158538613,1.99511818841461,,,,,,TRUE
"HEARING EXAMINER",2023,3,3,,,,1.00030916655529,1.99969083344471,,,,,,TRUE
"HEARING EXAMINER",2024,3,3,,,,1.00030916655529,1.99969083344471,,,,,,TRUE
"HEARING EXAMINER",2025,3,3,,,,1.00030916655529,1.99969083344471,,,,,,TRUE
"HEATING PLANT TECHNICIAN",2014,285,285,43956.3789473684,43889.8518883217,44102.328684904,195.765730031308,89.2342699686917,57725.8371154311,58005.295815395,-0.00484113724336447,-212.476796582305,0.313102701644532,FALSE
"HEATING PLANT TECHNICIAN",2015,264,264,45300.6212121212,44947.9908806427,46070.8584005612,181.092260788617,82.9077392113827,58832.6234049163,60302.3496516,-0.0249814841090501,-1122.8675199185,0.314044466709783,FALSE
"HEATING PLANT TECHNICIAN",2016,261,261,47214.9233716475,47194.6491147889,47257.527637255,176.844380043258,84.1556199567419,61418.6728372939,61500.5023555184,-0.00133232312657212,-62.8785224660896,0.322435325504758,FALSE
"HEATING PLANT TECHNICIAN",2017,266,266,49536.530075188,49525.7104878268,49559.3353760093,180.408332826522,85.5916671734775,63335.1937826353,63378.1944541648,-0.000678938027365783,-33.624888182494,0.321773184862698,FALSE
"HEATING PLANT TECHNICIAN",2018,285,285,48755.6877192983,48424.0979328558,49519.0779939952,198.69423746607,86.3057625339298,60844.944899562,62220.788835334,-0.0226122965193415,-1094.98006113937,0.302827236961157,FALSE
"HEATING PLANT TECHNICIAN",2019,240,240,49673.6666666667,49307.3762512721,50479.1662088083,164.978278633199,75.0217213668012,60875.6044919123,62322.3134313425,-0.0237650032637059,-1171.78995753625,0.312590505695005,FALSE
"HEATING PLANT TECHNICIAN",2020,265,265,50636.0867924528,50497.8820375827,50902.2689020965,174.432616995082,90.5673830049182,61262.2522145939,61752.8401182148,-0.00800799653761393,-404.386864513799,0.341763709452522,FALSE
"HEATING PLANT TECHNICIAN",2021,245,245,53588.0326530612,53598.2724938612,53570.5172763474,154.611193111748,90.3888068882517,63708.6135565905,63675.6228211714,0.000517837911975811,27.7552175137316,0.368933905666334,FALSE
"HEATING PLANT TECHNICIAN",2022,222,222,54131.5225225225,54120.0406905581,54150.5109867905,138.345851163803,83.6541488361967,61237.8118340615,61272.2895292628,-0.000563013180397171,-30.4702962324154,0.376820490253138,FALSE
"HEATING PLANT TECHNICIAN",2023,148,148,53975.8851351351,54118.2312601387,53750.1130614183,90.7704835736026,57.2295164263974,58159.5206789842,57763.9131823557,0.00680211067784013,368.118198720411,0.386685921799982,FALSE
"HEATING PLANT TECHNICIAN",2024,166,166,57830.0722891566,57776.4740105585,57929.3447470333,107.798447155681,58.2015528443191,60032.1009019225,60190.9398001795,-0.00264589937500976,-152.870736474804,0.350611764122404,FALSE
"HEATING PLANT TECHNICIAN",2025,161,161,59438.8447204969,59675.6082604025,58979.0435495689,106.275823865416,54.7241761345843,59675.6082604025,58979.0435495689,0.0116725196632108,696.564710833612,0.339901715121642,FALSE
"HELICOPTER MECHANIC",2019,1,1,,,,0.996212010718051,0.00378798928194892,,,,,,TRUE
"HELICOPTER MECHANIC",2020,1,1,,,,0.996212010718051,0.00378798928194892,,,,,,TRUE
"HELICOPTER MECHANIC",2021,1,1,,,,0.996212010718051,0.00378798928194892,,,,,,TRUE
"HELICOPTER MECHANIC",2022,1,1,,,,0.996212010718051,0.00378798928194892,,,,,,TRUE
"HELICOPTER MECHANIC",2023,2,2,,,,1.99284986617596,0.00715013382403749,,,,,,TRUE
"HELICOPTER MECHANIC",2024,2,2,,,,1.99284986617596,0.00715013382403749,,,,,,TRUE
"HELICOPTER MECHANIC",2025,2,2,,,,1.99284986617596,0.00715013382403749,,,,,,TRUE
"HELICOPTER PILOT",2019,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2020,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2021,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2022,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2023,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2024,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HELICOPTER PILOT",2025,2,2,,,,1.99220912618765,0.00779087381235288,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2014,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2015,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2016,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2017,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2018,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2019,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2020,1,1,,,,0.0027065181979935,0.997293481802006,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2021,6,6,,,,1.25995094681018,4.74004905318982,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2022,5,5,,,,1.25708038114356,3.74291961885644,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2023,5,5,,,,1.31470285568619,3.68529714431381,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2024,6,6,,,,1.31749718735988,4.68250281264012,,,,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2025,8,8,,,,1.32269606951443,6.67730393048557,,,,,,TRUE
"HIGHER EDUCATION ASSISTANT",2014,359,359,61763.5626740947,63538.335345217,60897.0015241844,117.779680228454,241.220319771546,83568.3748957825,80094.3780750966,0.0415707117078487,2641.33382103263,0.671922896299571,FALSE
"HIGHER EDUCATION ASSISTANT",2015,395,395,62572.6303797468,63566.5936044612,62095.9102044004,128.038753448953,266.961246551047,83202.5945852724,81277.6105998168,0.0231361052506918,1470.68340006076,0.675851257091258,FALSE
"HIGHER EDUCATION ASSISTANT",2016,439,439,62590.7494305239,63644.0843938494,62122.2594989288,135.145035842632,303.854964157368,82825.8133227663,80845.3247061554,0.0239114901159259,1521.82489492068,0.69215253794389,FALSE
"HIGHER EDUCATION ASSISTANT",2017,494,494,69099.8198380567,69735.6382581136,68807.2599023658,155.674254291385,338.325745708615,89180.3493403488,87993.1069467369,0.0133128251054583,928.378355747773,0.68486993058424,FALSE
"HIGHER EDUCATION ASSISTANT",2018,534,534,69850.9011235955,70211.3966990925,69689.6053605568,165.069695684006,368.930304315994,88220.7154256355,87565.0838992354,0.00743171853954033,521.791338535666,0.690880719692872,FALSE
"HIGHER EDUCATION ASSISTANT",2019,566,566,70978.5512367491,70707.4896420322,71099.5878027398,174.718229300245,391.281770699755,87296.4960075986,87780.5861046179,-0.00554535541698176,-392.098160707625,0.691310548939497,FALSE
"HIGHER EDUCATION ASSISTANT",2020,601,601,74344.4475873544,74142.2231258227,74435.1157640572,186.046240447914,414.953759552086,89946.7341918302,90302.0612263773,-0.00395041618508622,-292.892638234523,0.690438867807132,FALSE
"HIGHER EDUCATION ASSISTANT",2021,593,593,76112.2006745363,75929.5739560611,76191.9486118232,180.24045300347,412.759546996531,90252.3096287719,90564.1765000953,-0.00345550017064451,-262.374655762134,0.696053198982345,FALSE
"HIGHER EDUCATION ASSISTANT",2022,571,571,80161.2837127846,80111.0482483817,80180.7561044774,159.504771476611,411.495228523389,90647.1103100947,90725.9860189905,-0.00087014035666505,-69.7078560956579,0.72065714277301,FALSE
"HIGHER EDUCATION ASSISTANT",2023,558,558,82490.4641577061,82062.7794934805,82676.2354368306,168.97769901023,389.02230098977,88190.8334731811,88850.0993581178,-0.00747544681202108,-613.455943350127,0.697172582418943,FALSE
"HIGHER EDUCATION ASSISTANT",2024,543,543,83144.0718232044,83090.7570197417,83166.7365085197,161.976927248523,381.023072751478,86334.668130054,86413.6139019257,-0.000914415652271709,-75.9794887779572,0.701699949818559,FALSE
"HIGHER EDUCATION ASSISTANT",2025,561,561,83986.8538324421,83452.3600610052,84210.8320852563,165.664382879355,395.335617120645,83452.3600610052,84210.8320852563,-0.00908868273703341,-758.472024251154,0.70469806973377,FALSE
"HIGHER EDUCATION ASSOCIATE",2014,247,247,80663.1538461538,82181.0471724091,79749.309204277,92.8223474328409,154.177652567159,108088.078199059,104889.750936234,0.0295900095192324,2431.73796813207,0.624201022539106,FALSE
"HIGHER EDUCATION ASSOCIATE",2015,276,276,81175.4927536232,83327.3499906024,80038.198693448,95.4328737872035,180.567126212796,109067.535729123,104762.35109693,0.0394726497065529,3289.15129715439,0.654228718162306,FALSE
"HIGHER EDUCATION ASSOCIATE",2016,300,300,81757.6266666667,82091.4932197611,81578.3681726336,104.803982013725,195.196017986274,106833.097805774,106165.321691633,0.00625064823408479,513.125047127483,0.650653393287582,FALSE
"HIGHER EDUCATION ASSOCIATE",2017,308,308,91135.6720779221,91675.5356776635,90843.7798755077,108.087972588401,199.912027411599,117237.84999912,116174.171873345,0.00907282183853696,831.75580215588,0.649065024063633,FALSE
"HIGHER EDUCATION ASSOCIATE",2018,296,296,91811.1587837838,92684.9043621652,91377.1644842568,98.2323127329344,197.767687267065,116458.708363688,114815.531428836,0.0141095239500752,1307.7398779084,0.668134078604951,FALSE
"HIGHER EDUCATION ASSOCIATE",2019,331,331,91914.0785498489,92365.7754006922,91682.2338252059,112.269109311001,218.730890688998,114036.130886933,113192.220507459,0.00740037716915296,683.541575486393,0.660818400873108,FALSE
"HIGHER EDUCATION ASSOCIATE",2020,323,323,96410.6656346749,97658.0823232248,95811.7937660967,104.769979104286,218.230020895714,118475.346463567,116235.494202763,0.0189056400986595,1846.28855712815,0.675634739615213,FALSE
"HIGHER EDUCATION ASSOCIATE",2021,317,317,97845.2649842271,99061.6371286183,97273.3090413784,101.385218504792,215.614781495208,117747.81657064,115622.152855724,0.0180526805237233,1788.32808723995,0.680172812287723,FALSE
"HIGHER EDUCATION ASSOCIATE",2022,291,291,101928.082474227,103431.518725867,101211.427638525,93.9360363988034,197.063963601196,117034.647436081,114522.573931953,0.0214643574288543,2220.09108734124,0.677195751206861,FALSE
"HIGHER EDUCATION ASSOCIATE",2023,295,295,103973.213559322,105453.249532404,103273.526155238,94.6944857163936,200.305514283606,113327.991400253,110985.496757009,0.0206700446579929,2179.72337716525,0.679001743334259,FALSE
"HIGHER EDUCATION ASSOCIATE",2024,308,308,103637.201298701,104774.19529331,103055.450598529,104.250047256601,203.749952743399,108864.640348532,107078.794868884,0.0164042748309282,1718.74469478081,0.661525820595451,FALSE
"HIGHER EDUCATION ASSOCIATE",2025,313,313,104400.130990415,104931.807103092,104093.288864774,114.537264590005,198.462735409995,104931.807103092,104093.288864774,0.00799107783871001,838.518238317309,0.634066247316279,FALSE
"HIGHER EDUCATION OFFICER",2014,204,204,104924.970588235,107385.262967192,103347.871069847,79.6871618935054,124.312838106495,141237.756154089,135927.603191387,0.0375972622852202,4037.39189734485,0.609376657384777,FALSE
"HIGHER EDUCATION OFFICER",2015,212,212,105404.155660377,106501.747289021,104710.940081047,82.0645026241406,129.935497375859,139400.606511179,137056.611062365,0.0168148152829291,1790.80720797408,0.612903289508771,FALSE
"HIGHER EDUCATION OFFICER",2016,232,232,105463.685344828,105804.705497302,105245.299628697,90.5701727239494,141.429827276051,137693.249414343,136965.243874063,0.00528715491409896,559.405868604852,0.609611324465736,FALSE
"HIGHER EDUCATION OFFICER",2017,240,240,117106.083333333,117059.413016331,117135.310992494,92.4219399921247,147.578060007875,149699.631452902,149796.692413374,-0.000648371405660512,-75.8979761631927,0.614908583366147,FALSE
"HIGHER EDUCATION OFFICER",2018,244,244,115969.709016393,116064.302790567,115912.218898684,92.2358610593946,151.764138940605,145834.954280204,145643.86066325,0.00131034166601026,152.08389188291,0.621984175986088,FALSE
"HIGHER EDUCATION OFFICER",2019,246,246,116947.223577236,117402.595043787,116654.293167445,96.299211704131,149.700788295869,144946.952881626,144023.088491994,0.00637381035796136,748.301876341633,0.608539789820606,FALSE
"HIGHER EDUCATION OFFICER",2020,243,243,120691.740740741,120615.7713515,120739.519769267,93.821837413449,149.178162586551,146326.806341978,146476.933564635,-0.00102597211276951,-123.748417766823,0.613901903648358,FALSE
"HIGHER EDUCATION OFFICER",2021,232,232,121669.206896552,121752.587269031,121612.745103993,93.6708600736858,138.329139926314,144719.002514981,144552.781664256,0.00114857653684915,139.842165037888,0.596246292785837,FALSE
"HIGHER EDUCATION OFFICER",2022,239,239,125382.238493724,125141.500721281,125528.604967306,90.3673559390604,148.63264406094,141599.887509672,142037.903015125,-0.00309333229818732,-387.10424602477,0.621893908204768,FALSE
"HIGHER EDUCATION OFFICER",2023,234,234,128894.111111111,128983.556064448,128835.444210329,92.6870766999114,141.312923300089,138615.428137701,138456.25600214,0.00114830028445677,148.111854119052,0.60390138162431,FALSE
"HIGHER EDUCATION OFFICER",2024,243,243,129513.156378601,130455.558870835,128942.795899381,91.6188451633264,151.381154836674,135548.619182256,133976.797071296,0.0115960023823326,1512.76297145474,0.622967715377258,FALSE
"HIGHER EDUCATION OFFICER",2025,242,242,131023.053719008,131653.1708089,130662.787854464,88.0309367494802,153.96906325052,131653.1708089,130662.787854464,0.00752266693122736,990.382954435336,0.636235798555867,FALSE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2014,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2015,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2016,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2017,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2018,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2019,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2020,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2021,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2022,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2023,1,1,,,,0.977561484313896,0.0224385156861041,,,,,,TRUE
