"agency","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"CITY COUNCIL",2025,785,86757,101079.058598726,86757,115.676,131.524337931956,138.829406942636,FALSE
"CIVIL SERVICE COMMISSION",2014,6,,,,,100,100,TRUE
"CIVIL SERVICE COMMISSION",2015,7,,,,,100.484295953631,102.913721782668,TRUE
"CIVIL SERVICE COMMISSION",2016,7,,,,,101.0644595854,106.641178909451,TRUE
"CIVIL SERVICE COMMISSION",2017,8,,,,,102.847025381756,109.624915604859,TRUE
"CIVIL SERVICE COMMISSION",2018,8,,,,,104.675046235713,112.134414076345,TRUE
"CIVIL SERVICE COMMISSION",2019,8,,,,,106.530687797474,114.748740835409,TRUE
"CIVIL SERVICE COMMISSION",2020,8,,,,,108.414239794744,117.935753675601,TRUE
"CIVIL SERVICE COMMISSION",2021,8,,,,,110.65187123857,119.137579303534,TRUE
"CIVIL SERVICE COMMISSION",2022,8,,,,,116.237048769221,119.968709204972,TRUE
"CIVIL SERVICE COMMISSION",2023,6,,,,,122.385199421188,125.45294384081,TRUE
"CIVIL SERVICE COMMISSION",2024,7,,,,,126.5824846726,131.901715171281,TRUE
"CIVIL SERVICE COMMISSION",2025,7,,,,,131.524337931956,138.829406942636,TRUE
"CIVILIAN COMPLAINT REVIEW BD",2014,151,49045,56663.8830463576,64506.1115387278,100,100,100,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2015,141,51288,59238.9574468085,67131.0892894843,104.57335100418,100.484295953631,102.913721782668,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2016,146,52570,65853.3493150685,68414.1039634252,107.187276990519,101.0644595854,106.641178909451,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2017,158,64460,72686.0126582278,82433.6804260919,131.430319094709,102.847025381756,109.624915604859,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2018,172,64460,73405.4476744186,80994.0776524954,131.430319094709,104.675046235713,112.134414076345,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2019,168,67258,80667.3153571429,83037.705881002,137.135283922928,106.530687797474,114.748740835409,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2020,191,69245,81316.9458115183,84005.5955503717,141.186665307371,108.414239794744,117.935753675601,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2021,181,69245,83022.5871270718,82306.8121501747,141.186665307371,110.65187123857,119.137579303534,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2022,198,69245,81395.9088888889,78351.978792754,141.186665307371,116.237048769221,119.968709204972,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2023,210,75666,84836.5046666667,81316.3732299839,154.278723621164,122.385199421188,125.45294384081,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2024,220,77936,90402.9834090909,80978.6664211668,158.907126108676,126.5824846726,131.901715171281,FALSE
"CIVILIAN COMPLAINT REVIEW BD",2025,230,80469,95295.0085652174,80469,164.071770822714,131.524337931956,138.829406942636,FALSE
"COMMISSION ON RACIAL EQUITY",2024,6,,,,,126.5824846726,131.901715171281,TRUE
"COMMISSION ON RACIAL EQUITY",2025,13,,,,,131.524337931956,138.829406942636,TRUE
"COMMUNITY COLLEGE (BRONX)",2014,802,60775,63900.3029925187,79933.9163781462,100,100,100,FALSE
"COMMUNITY COLLEGE (BRONX)",2015,796,61903,64796.5939949749,81025.1095828839,101.856026326615,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (BRONX)",2016,828,61903,64796.3282608696,80559.9824547824,101.856026326615,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (BRONX)",2017,862,68351,71438.2819025522,87409.6259820634,112.465651995064,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (BRONX)",2018,888,67806,71577.8862612614,85198.3312023752,111.568901686549,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (BRONX)",2019,849,69193,72922.6690223791,85426.6850489781,113.851090086384,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (BRONX)",2020,810,74621,77414.0333333334,90527.5694355446,122.782394076512,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (BRONX)",2021,781,78144,78664.7131882202,92884.446944375,128.579185520362,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (BRONX)",2022,726,84946,82783.9614325069,96117.9462853532,139.771287535993,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (BRONX)",2023,711,86645,85504.3066104079,93115.2321850231,142.566844919786,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (BRONX)",2024,682,90375,87059.5850439883,93903.2921604002,148.704236939531,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (BRONX)",2025,709,90375,89362.6558533145,90375,148.704236939531,131.524337931956,138.829406942636,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2014,549,59893,63774.0127504554,78773.8717175863,100,100,100,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2015,557,61903,64366.3734290844,81025.1095828839,103.355984839631,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2016,572,61903,64541.3006993007,80559.9824547824,103.355984839631,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2017,592,67473,70524.7702702703,86286.8091745221,112.655903027065,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2018,603,67473,71270.1194029851,84779.9162495629,112.655903027065,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2019,599,68351,71729.0667779633,84387.1395919053,114.12185063363,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2020,599,74621,76037.3405676125,90527.5694355446,124.590519760239,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2021,564,75928.5,77317.4060283688,90251.033090397,126.773579550198,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2022,550,81301,80532.4236363636,91993.5623919372,135.743743008365,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2023,524,86209.5,84865.7309160305,92647.2111380316,143.939191558279,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2024,518,86645,85052.5289575289,90027.6708076114,144.666321606866,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (HOSTOS)",2025,530,86645,86446.879245283,86645,144.666321606866,131.524337931956,138.829406942636,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2014,880,59893,63114.2477272728,78773.8717175863,100,100,100,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2015,891,61903,63662.9407968575,81025.1095828839,103.355984839631,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2016,886,64328,65323.8151805869,83715.8546653836,107.404872021772,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2017,867,71723,73086.3379469435,91721.8563636455,119.751890872055,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2018,861,74454,74176.3042973285,93551.5522423037,124.311689179036,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2019,862,74454,75061.8283062646,91921.9922338476,124.311689179036,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2020,858,77462,79118.5990675991,93974.1705902649,129.33397892909,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2021,827,80516,80378.5102781137,95703.8816821931,134.43307231229,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2022,814,84946,83767.2125307125,96117.9462853532,141.829596113068,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2023,791,90375,86652.6687737042,97123.7706586815,150.894094468469,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2024,785,90375,87709.0407643312,93903.2921604002,150.894094468469,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (KINGSBORO)",2025,774,90375,89744.7183462532,90375,150.894094468469,131.524337931956,138.829406942636,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2014,950,64956,66864.2,85432.9489470813,100,100,100,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2015,1018,64956,66889.4724950884,85021.194741221,100,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2016,1089,66665,67942.6253443527,86757.2045029816,102.631011761808,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2017,1156,74454,74493.0761245674,95214.3537456445,114.62220580085,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2018,1125,75110,75810.408888889,94375.8171343303,115.632120204446,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2019,1102,78477,77000.2722323046,96888.8465970352,120.815629041197,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2020,1075,81647,81065.1125581396,99051.2652162784,125.695855656136,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2021,1047,85162,82639.1891117479,101226.265236958,131.107211035162,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2022,996,88602,86345.7158634538,100254.776879133,136.403103639387,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2023,978,90375,89108.3885480572,97123.7706586815,139.132643635692,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2024,990,90375,89258.9121212121,93903.2921604002,139.132643635692,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (LAGUARDIA)",2025,1001,90375,91712.2357642358,90375,139.132643635692,131.524337931956,138.829406942636,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2014,1174,63661,63954.5170357751,83729.7087708624,100,100,100,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2015,1221,64956,64541.1441441441,85021.194741221,102.034212469173,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2016,1230,64956,65306.8255284553,84533.1279636342,102.034212469173,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2017,1307,71723,72040.3439938791,91721.8563636455,112.663954383374,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2018,1343,71723,72926.3784065524,90120.0470286989,112.663954383374,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2019,1360,74454,73701.6992647058,91921.9922338476,116.953865003691,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2020,1348,77462,77539.4443620174,93974.1705902649,121.678892885754,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2021,1303,78144,79023.3392171911,92884.446944375,122.750192425504,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2022,1269,84946,82709.8668242711,96117.9462853532,133.434913055089,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2023,1260,87004,85922.0365079365,93501.0405796728,136.667661519612,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2024,1218,90375,87522.1018062397,93903.2921604002,141.962897221219,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (MANHATTAN)",2025,1196,90375,89218.360367893,90375,141.962897221219,131.524337931956,138.829406942636,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2014,841,68024,67825.405469679,89468.1156348337,100,100,100,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2015,884,68024,67448.2002262444,89036.9134656817,100,100.484295953631,102.913721782668,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2016,921,67431,67596.6894679696,87754.0697043509,99.1282488533459,101.0644595854,106.641178909451,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2017,963,75110,75235.0482866044,96053.2692647186,110.416911678231,102.847025381756,109.624915604859,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2018,967,75110,75674.277145812,94375.8171343303,110.416911678231,104.675046235713,112.134414076345,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2019,977,78102,77453.1197543502,96425.8661381251,114.815359284958,106.530687797474,114.748740835409,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2020,940,84285,82161.2702127661,102251.593919605,123.90479830648,108.414239794744,117.935753675601,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2021,902,85162,83969.822616408,101226.265236958,125.19404915912,110.65187123857,119.137579303534,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2022,880,88602,87718.5818181818,100254.776879133,130.251087851347,116.237048769221,119.968709204972,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2023,855,90375,90624.7859649123,97123.7706586815,132.857520874985,122.385199421188,125.45294384081,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2024,832,90375,91366.9663461538,93903.2921604002,132.857520874985,126.5824846726,131.901715171281,FALSE
"COMMUNITY COLLEGE (QUEENSBORO)",2025,825,90375,93758.1696969697,90375,132.857520874985,131.524337931956,138.829406942636,FALSE
"CONFLICTS OF INTEREST BOARD",2014,20,,,,,100,100,TRUE
"CONFLICTS OF INTEREST BOARD",2015,21,,,,,100.484295953631,102.913721782668,TRUE
"CONFLICTS OF INTEREST BOARD",2016,21,,,,,101.0644595854,106.641178909451,TRUE
"CONFLICTS OF INTEREST BOARD",2017,23,,,,,102.847025381756,109.624915604859,TRUE
"CONFLICTS OF INTEREST BOARD",2018,26,,,,,104.675046235713,112.134414076345,TRUE
"CONFLICTS OF INTEREST BOARD",2019,25,,,,,106.530687797474,114.748740835409,TRUE
"CONFLICTS OF INTEREST BOARD",2020,25,,,,,108.414239794744,117.935753675601,TRUE
"CONFLICTS OF INTEREST BOARD",2021,23,,,,,110.65187123857,119.137579303534,TRUE
"CONFLICTS OF INTEREST BOARD",2022,24,,,,,116.237048769221,119.968709204972,TRUE
"CONFLICTS OF INTEREST BOARD",2023,23,,,,,122.385199421188,125.45294384081,TRUE
"CONFLICTS OF INTEREST BOARD",2024,22,,,,,126.5824846726,131.901715171281,TRUE
"CONFLICTS OF INTEREST BOARD",2025,21,,,,,131.524337931956,138.829406942636,TRUE
"CONSUMER AFFAIRS",2014,337,48444,57054.118694362,63715.6502677567,100,100,100,FALSE
"CONSUMER AFFAIRS",2015,359,48623,58364.7938718663,63642.8590415418,100.369498802741,100.484295953631,102.913721782668,FALSE
"CONSUMER AFFAIRS",2016,352,50000,58405.6505681818,65069.5301154891,103.211956072991,101.0644595854,106.641178909451,FALSE
"CONSUMER AFFAIRS",2017,391,54590,62524.5447570333,69811.5826009984,112.686813640492,102.847025381756,109.624915604859,FALSE
"CONSUMER AFFAIRS",2018,391,56872,64205.1560102302,71459.7453343581,117.397407315663,104.675046235713,112.134414076345,FALSE
"CONSUMER AFFAIRS",2019,403,60000,67677.7146401986,74076.8734256166,123.85434728759,106.530687797474,114.748740835409,FALSE
"CONSUMER AFFAIRS",2020,388,61123,69702.6932989691,74152.2711650714,126.172487820989,108.414239794744,117.935753675601,FALSE
"CONSUMER AFFAIRS",2021,361,61093,69475.2049861496,72617.0853446548,126.110560647345,110.65187123857,119.137579303534,FALSE
"CONSUMER AND WORKER PROTECTION",2022,395,62215,71570.6076202532,70397.4057418036,100,116.237048769221,119.968709204972,FALSE
"CONSUMER AND WORKER PROTECTION",2023,411,66898,76570.1298053528,71893.6211289015,107.527123683999,122.385199421188,125.45294384081,FALSE
"CONSUMER AND WORKER PROTECTION",2024,398,70022,81923.2573869347,72755.6992935607,112.548420798843,126.5824846726,131.901715171281,FALSE
"CONSUMER AND WORKER PROTECTION",2025,401,73158,85197.3092269326,73158,117.589005866752,131.524337931956,138.829406942636,FALSE
"CULTURAL AFFAIRS",2014,43,62783,74085.3255813953,82574.9250838198,100,100,100,FALSE
"CULTURAL AFFAIRS",2015,46,63976.5,77498.1956521739,83739.1228733562,101.900992306835,100.484295953631,102.913721782668,FALSE
"CULTURAL AFFAIRS",2016,47,67683,79721.1489361702,88082.020136133,107.804660497268,101.0644595854,106.641178909451,FALSE
"CULTURAL AFFAIRS",2017,51,69824,82531.862745098,89293.3493960819,111.214819298218,102.847025381756,109.624915604859,FALSE
"CULTURAL AFFAIRS",2018,50,67994.5,78034.28,85435.1817086969,108.300813914595,104.675046235713,112.134414076345,FALSE
"CULTURAL AFFAIRS",2019,52,68213.5,80834.7884615384,84217.3800903049,108.649634455187,106.530687797474,114.748740835409,FALSE
"CULTURAL AFFAIRS",2020,51,74833,92897.6666666667,90784.7603700046,119.193093671854,108.414239794744,117.935753675601,FALSE
"CULTURAL AFFAIRS",2021,51,74833,90933.5098039216,88948.8869035168,119.193093671854,110.65187123857,119.137579303534,FALSE
"CULTURAL AFFAIRS",2022,44,79587.5,90764.6136363636,90054.7059306565,126.766003535989,116.237048769221,119.968709204972,FALSE
"CULTURAL AFFAIRS",2023,52,80477,90913.7884615385,86486.6355883675,128.182788334422,122.385199421188,125.45294384081,FALSE
"CULTURAL AFFAIRS",2024,50,83590,98319.1,86853.4018444023,133.141136931972,126.5824846726,131.901715171281,FALSE
"CULTURAL AFFAIRS",2025,50,86306.5,100595.2,86306.5,137.467945144386,131.524337931956,138.829406942636,FALSE
"CUNY CENTRAL OFFICE",2016,12,,,,,101.0644595854,106.641178909451,TRUE
"CUNY CENTRAL OFFICE",2017,19,,,,,102.847025381756,109.624915604859,TRUE
"CUNY CENTRAL OFFICE",2018,28,,,,,104.675046235713,112.134414076345,TRUE
"CUNY CENTRAL OFFICE",2019,84,72261.5,73024.9047619048,89215.0998174199,100,106.530687797474,114.748740835409,FALSE
"CUNY CENTRAL OFFICE",2020,93,78144,79359.6774193549,94801.5489737634,108.140572780803,108.414239794744,117.935753675601,FALSE
"CUNY CENTRAL OFFICE",2021,94,79677,81888.5106382979,94706.6195637153,110.262034416667,110.65187123857,119.137579303534,FALSE
"CUNY CENTRAL OFFICE",2022,80,90130,90740.3625,101983.736711545,124.727552015942,116.237048769221,119.968709204972,FALSE
"CUNY CENTRAL OFFICE",2023,85,93491,94491.6823529412,100472.458563218,129.37871480664,122.385199421188,125.45294384081,FALSE
"CUNY CENTRAL OFFICE",2024,80,96602,97460.7625,100373.397834346,133.683911903296,126.5824846726,131.901715171281,FALSE
"CUNY CENTRAL OFFICE",2025,76,100329,101027.539473684,100329,138.841568470071,131.524337931956,138.829406942636,FALSE
"DEPARTMENT FOR THE AGING",2014,275,58000,64877.7745454546,76284.1160005344,100,100,100,FALSE
"DEPARTMENT FOR THE AGING",2015,270,60981,68459.262962963,79818.2997184925,105.139655172414,100.484295953631,102.913721782668,FALSE
"DEPARTMENT FOR THE AGING",2016,272,62655,70580.1213235294,81538.6281877194,108.025862068966,101.0644595854,106.641178909451,FALSE
"DEPARTMENT FOR THE AGING",2017,293,66413,75125.2730375427,84931.2444638232,114.505172413793,102.847025381756,109.624915604859,FALSE
"DEPARTMENT FOR THE AGING",2018,295,67926,75678.9762711864,85349.1113655508,117.113793103448,104.675046235713,112.134414076345,FALSE
"DEPARTMENT FOR THE AGING",2019,299,70180,78613.9698996655,86645.2496168295,121,106.530687797474,114.748740835409,FALSE
"DEPARTMENT FOR THE AGING",2020,314,72280.5,81009.9012738854,87688.1572558112,124.621551724138,108.414239794744,117.935753675601,FALSE
"DEPARTMENT FOR THE AGING",2021,302,74800,82127.0728476821,88909.6620526112,128.965517241379,110.65187123857,119.137579303534,FALSE
"DEPARTMENT FOR THE AGING",2022,276,76261.5,83892.522173913,86291.2763478028,131.485344827586,116.237048769221,119.968709204972,FALSE
"DEPARTMENT FOR THE AGING",2023,286,80467.5,88769.2412587413,86476.4261740244,138.737068965517,122.385199421188,125.45294384081,FALSE
"DEPARTMENT FOR THE AGING",2024,304,86440.5,96857.7049342105,89815.1870095831,149.035344827586,126.5824846726,131.901715171281,FALSE
"DEPARTMENT FOR THE AGING",2025,305,89095,100663.312459016,89095,153.612068965517,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF BUILDINGS",2014,1025,63693,68351.3132487805,83771.7965590006,100,100,100,FALSE
"DEPARTMENT OF BUILDINGS",2015,1082,67889.5,71960.6476062847,88860.8658227743,106.588636113859,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF BUILDINGS",2016,1284,65841,73519.4247429907,85684.8586466783,103.3724271113,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF BUILDINGS",2017,1488,66950,73616.2965591398,85617.9786616018,105.113591760476,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF BUILDINGS",2018,1531,66133,73713.0365251469,83096.2044274353,103.830876234437,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF BUILDINGS",2019,1596,67792,76405.9554636592,83696.99005449,106.435558067606,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF BUILDINGS",2020,1670,69826,77187.5807904192,84710.4442905662,109.629001617132,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF BUILDINGS",2021,1626,69826,77332.0885116851,82997.4072524817,109.629001617132,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF BUILDINGS",2022,1516,70161,78095.065171504,79388.4494776289,110.154962083745,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF BUILDINGS",2023,1536,74092,81833.8696614583,79624.8344746117,116.326754902423,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF BUILDINGS",2024,1516,78967,89785.3295514513,82049.9172562138,123.980657215079,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF BUILDINGS",2025,1551,81154,91916.4548291425,81154,127.414315544879,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF BUSINESS SERV.",2014,212,65216.5,72826.9858490566,85775.569847394,100,100,100,FALSE
"DEPARTMENT OF BUSINESS SERV.",2015,211,67436,75565.2938388626,88267.2776736403,103.403279844825,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF BUSINESS SERV.",2016,236,66930.5,76875.2306779661,87102.7237078949,102.628169251646,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF BUSINESS SERV.",2017,263,68624,78525.168973384,87758.7478368,105.224904740365,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF BUSINESS SERV.",2018,254,68672,77446.7261417323,86286.4613799592,105.298505746245,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF BUSINESS SERV.",2019,282,71841,79796.3597163121,88695.944396162,110.157705488642,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF BUSINESS SERV.",2020,289,77411,86705.7162629758,93912.2991862203,118.698488879348,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF BUSINESS SERV.",2021,265,77805,88263.1924528302,92481.5007487088,119.302630469283,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF BUSINESS SERV.",2022,244,80304.5,90235.9713114754,90866.0044907605,123.135249515077,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF BUSINESS SERV.",2023,244,84677,93264.7100409836,91000.2714032108,129.839841144496,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF BUSINESS SERV.",2024,299,89290,98653.6588628763,92775.9331341869,136.913204480461,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF BUSINESS SERV.",2025,289,90395,101797.816608997,90395,138.60756097,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF CITY PLANNING",2014,230,68008,71853.3173913043,89447.0717407645,100,100,100,FALSE
"DEPARTMENT OF CITY PLANNING",2015,247,70218,76149.2429149798,91908.6497373462,103.249617692036,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF CITY PLANNING",2016,260,72912,78275.7961538462,94886.9915956108,107.210916362781,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF CITY PLANNING",2017,288,73951.5,80282.1909722222,94571.7393426952,108.739413010234,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF CITY PLANNING",2018,295,75000,81430.1661016948,94237.6019847527,110.281143394895,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF CITY PLANNING",2019,303,77498,85167.5280528053,95680.1589456405,113.954240677567,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF CITY PLANNING",2020,300,78989.5,86642.2433333333,95827.2797996402,116.14736501588,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF CITY PLANNING",2021,275,79993,87941.3309090909,95082.2272269322,117.622926714504,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF CITY PLANNING",2022,261,82500,89141.4137931034,93350.252731637,121.309257734384,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF CITY PLANNING",2023,288,89775,95380.0625,96478.9655422753,132.006528643689,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF CITY PLANNING",2024,292,92584,100542.98630137,96198.532795336,136.136925067639,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF CITY PLANNING",2025,305,96638,104630.478688525,96638,142.097988471944,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF CORRECTION",2014,9777,76488,68447.6505062904,100600.335597394,100,100,100,FALSE
"DEPARTMENT OF CORRECTION",2015,9616,76488,68773.7236688852,100115.480376971,100,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF CORRECTION",2016,10155,80788,69842.5654357459,105136.743979403,105.621796883171,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF CORRECTION",2017,12031,71128,67045.1599202062,90960.9497571682,92.9923648153959,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF CORRECTION",2018,11893,71292,69143.0302699072,89578.4949426265,93.2067775337308,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF CORRECTION",2019,11424,85292,70904.053046219,105302.744803628,111.510302269637,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF CORRECTION",2020,10404,85292,73843.3703383317,103473.25085829,111.510302269637,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF CORRECTION",2021,9372,92073,82270.8973538199,109440.89992206,120.375745214936,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF CORRECTION",2022,7914,92073,87618.9596916856,104182.276603152,120.375745214936,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF CORRECTION",2023,7297,92073,89440.0337124846,98948.569138111,120.375745214936,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF CORRECTION",2024,6892,101590,98308.3813116654,105556.132233196,132.81821985148,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF CORRECTION",2025,6797,105146,99923.5608592023,105146,137.4673151344,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2014,9802,56680,59406.4765354009,74547.9947398326,100,100,100,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2015,10104,60677,62355.961797308,79420.3927783895,107.0518701482,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2016,10710,62795,64403.3314659197,81720.8228720427,110.788637967537,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2017,11040,65840,67144.0251811594,84198.472219266,116.160903316867,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2018,11321,68530,68945.8793392808,86108.038186868,120.90684544813,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2019,11689,70938,71596.3522114832,87581.0874511065,125.15525758645,106.530687797474,114.748740835409,FALSE
