"title","fiscal_year","n_vet","n_new","median_vet","median_new","n","compression_ratio","experience_premium","suppressed"
"FORENSIC MORTUARY TECHNICIAN COORD OF MORTUARY SERVICES",2025,1,0,,,1,,,TRUE
"FORESTER",2014,4,28,,,32,,,TRUE
"FORESTER",2015,4,25,,,29,,,TRUE
"FORESTER",2016,5,27,,,32,,,TRUE
"FORESTER",2017,5,22,,,27,,,TRUE
"FORESTER",2018,5,25,,,30,,,TRUE
"FORESTER",2019,6,20,,,26,,,TRUE
"FORESTER",2020,5,27,,,32,,,TRUE
"FORESTER",2021,5,17,,,22,,,TRUE
"FORESTER",2022,4,13,,,17,,,TRUE
"FORESTER",2023,4,27,,,31,,,TRUE
"FORESTER",2024,3,27,,,30,,,TRUE
"FORESTER",2025,4,11,,,15,,,TRUE
"FRAUD INVESTIGATOR",2014,455,70,49528,34977,525,0.706206590211597,14551,FALSE
"FRAUD INVESTIGATOR",2015,457,30,51793,42064,487,0.812156082868341,9729,FALSE
"FRAUD INVESTIGATOR",2016,470,16,,,486,,,TRUE
"FRAUD INVESTIGATOR",2017,459,27,,,486,,,TRUE
"FRAUD INVESTIGATOR",2018,453,63,54681,38617,516,0.706223368263199,16064,FALSE
"FRAUD INVESTIGATOR",2019,427,85,57064,40284,512,0.70594420300014,16780,FALSE
"FRAUD INVESTIGATOR",2020,405,63,58800,41483,468,0.705493197278912,17317,FALSE
"FRAUD INVESTIGATOR",2021,384,18,,,402,,,TRUE
"FRAUD INVESTIGATOR",2022,361,3,,,364,,,TRUE
"FRAUD INVESTIGATOR",2023,350,8,,,358,,,TRUE
"FRAUD INVESTIGATOR",2024,325,12,,,337,,,TRUE
"FRAUD INVESTIGATOR",2025,310,9,,,319,,,TRUE
"GARDENER",2014,37,20,,,57,,,TRUE
"GARDENER",2015,38,21,,,59,,,TRUE
"GARDENER",2016,54,12,,,66,,,TRUE
"GARDENER",2017,52,8,,,60,,,TRUE
"GARDENER",2018,54,17,,,71,,,TRUE
"GARDENER",2019,56,12,,,68,,,TRUE
"GARDENER",2020,53,28,,,81,,,TRUE
"GARDENER",2021,51,10,,,61,,,TRUE
"GARDENER",2022,46,5,,,51,,,TRUE
"GARDENER",2023,52,35,54601,47437,87,0.868793611838611,7164,FALSE
"GARDENER",2024,45,21,,,66,,,TRUE
"GARDENER",2025,45,20,,,65,,,TRUE
"GENERAL COUNSEL",2014,1,3,,,4,,,TRUE
"GENERAL COUNSEL",2015,2,3,,,5,,,TRUE
"GENERAL COUNSEL",2016,2,0,,,2,,,TRUE
"GENERAL COUNSEL",2017,1,1,,,2,,,TRUE
"GENERAL COUNSEL",2018,1,0,,,1,,,TRUE
"GENERAL COUNSEL",2019,1,0,,,1,,,TRUE
"GENERAL COUNSEL",2020,1,0,,,1,,,TRUE
"GENERAL COUNSEL",2021,1,0,,,1,,,TRUE
"GENERAL COUNSEL",2022,1,0,,,1,,,TRUE
"GENERAL COUNSEL",2023,1,1,,,2,,,TRUE
"GENERAL COUNSEL",2024,2,1,,,3,,,TRUE
"GENERAL COUNSEL",2025,3,1,,,4,,,TRUE
"GENERAL INSPECTOR",2014,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2015,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2016,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2017,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2018,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2019,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2020,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2021,1,0,,,1,,,TRUE
"GENERAL INSPECTOR",2022,0,2,,,2,,,TRUE
"GENERAL INSPECTOR",2023,0,2,,,2,,,TRUE
"GENERAL SUPERINTENDENT",2014,216,0,,,216,,,TRUE
"GENERAL SUPERINTENDENT",2015,243,0,,,243,,,TRUE
"GENERAL SUPERINTENDENT",2016,248,0,,,248,,,TRUE
"GENERAL SUPERINTENDENT",2017,256,0,,,256,,,TRUE
"GENERAL SUPERINTENDENT",2018,267,0,,,267,,,TRUE
"GENERAL SUPERINTENDENT",2019,264,0,,,264,,,TRUE
"GENERAL SUPERINTENDENT",2020,258,0,,,258,,,TRUE
"GENERAL SUPERINTENDENT",2021,227,0,,,227,,,TRUE
"GENERAL SUPERINTENDENT",2022,234,0,,,234,,,TRUE
"GENERAL SUPERINTENDENT",2023,236,0,,,236,,,TRUE
"GENERAL SUPERINTENDENT",2024,223,0,,,223,,,TRUE
"GENERAL SUPERINTENDENT",2025,215,0,,,215,,,TRUE
"GEOLOGIST",2014,5,5,,,10,,,TRUE
"GEOLOGIST",2015,4,5,,,9,,,TRUE
"GEOLOGIST",2016,4,4,,,8,,,TRUE
"GEOLOGIST",2017,4,10,,,14,,,TRUE
"GEOLOGIST",2018,4,8,,,12,,,TRUE
"GEOLOGIST",2019,4,12,,,16,,,TRUE
"GEOLOGIST",2020,1,9,,,10,,,TRUE
"GEOLOGIST",2021,2,6,,,8,,,TRUE
"GEOLOGIST",2022,2,6,,,8,,,TRUE
"GEOLOGIST",2023,1,6,,,7,,,TRUE
"GEOLOGIST",2024,1,6,,,7,,,TRUE
"GEOLOGIST",2025,1,7,,,8,,,TRUE
"GRAPHIC ARTIST",2014,7,2,,,9,,,TRUE
"GRAPHIC ARTIST",2015,7,5,,,12,,,TRUE
"GRAPHIC ARTIST",2016,7,16,,,23,,,TRUE
"GRAPHIC ARTIST",2017,9,17,,,26,,,TRUE
"GRAPHIC ARTIST",2018,15,14,,,29,,,TRUE
"GRAPHIC ARTIST",2019,20,13,,,33,,,TRUE
"GRAPHIC ARTIST",2020,19,13,,,32,,,TRUE
"GRAPHIC ARTIST",2021,19,8,,,27,,,TRUE
"GRAPHIC ARTIST",2022,16,7,,,23,,,TRUE
"GRAPHIC ARTIST",2023,17,15,,,32,,,TRUE
"GRAPHIC ARTIST",2024,18,17,,,35,,,TRUE
"GRAPHIC ARTIST",2025,17,8,,,25,,,TRUE
"GUIDANCE COUNSELOR",2014,1854,123,85062,57170,1977,0.672097999106534,27892,FALSE
"GUIDANCE COUNSELOR",2015,1960,194,89393,60080,2154,0.672088418556263,29313,FALSE
"GUIDANCE COUNSELOR",2016,2047,236,96171,62177,2283,0.646525459857961,33994,FALSE
"GUIDANCE COUNSELOR",2017,2106,235,100547,68644,2341,0.682705600365998,31903,FALSE
"GUIDANCE COUNSELOR",2018,2178,148,105594,72089,2326,0.682699774608406,33505,FALSE
"GUIDANCE COUNSELOR",2019,2204,48,107706,70838,2252,0.657697806993111,36868,FALSE
"GUIDANCE COUNSELOR",2020,2198,66,110398,63905,2264,0.578860124277614,46493,FALSE
"GUIDANCE COUNSELOR",2021,2183,61,113710,77630,2244,0.682701609357137,36080,FALSE
"GUIDANCE COUNSELOR",2022,2207,203,113710,73515,2410,0.64651305953742,40195,FALSE
"GUIDANCE COUNSELOR",2023,2252,240,113710,77630,2492,0.682701609357137,36080,FALSE
"GUIDANCE COUNSELOR",2024,2310,137,120635,77993,2447,0.6465204957102,42642,FALSE
"GUIDANCE COUNSELOR",2025,2396,136,124254,84829,2532,0.68270639174594,39425,FALSE
"GUIDANCE COUNSELOR ASSIGNED A",2014,15,0,,,15,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2015,14,0,,,14,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2016,15,0,,,15,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2017,40,36,93948.5,65006,76,0.691932282048143,28942.5,FALSE
"GUIDANCE COUNSELOR ASSIGNED A",2018,43,31,96780,72089,74,0.744874974168217,24691,FALSE
"GUIDANCE COUNSELOR ASSIGNED A",2019,40,3,,,43,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2020,38,3,,,41,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2021,36,1,,,37,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2022,10,0,,,10,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2023,8,0,,,8,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2024,10,0,,,10,,,TRUE
"GUIDANCE COUNSELOR ASSIGNED A",2025,10,0,,,10,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2014,0,1,,,1,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2015,0,2,,,2,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2016,0,4,,,4,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2017,1,4,,,5,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2018,0,8,,,8,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2019,2,3,,,5,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2020,0,1,,,1,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2021,0,1,,,1,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2022,5,16,,,21,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2023,3,8,,,11,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2024,2,7,,,9,,,TRUE
"GUIDANCE COUNSELOR REG SUB",2025,3,8,,,11,,,TRUE
"HCCS SR COLLEGE LAB TECH",2014,2,0,,,2,,,TRUE
"HCCS SR COLLEGE LAB TECH",2015,1,0,,,1,,,TRUE
"HCCS SR COLLEGE LAB TECH",2016,1,1,,,2,,,TRUE
"HCCS SR COLLEGE LAB TECH",2017,1,1,,,2,,,TRUE
"HCCS SR COLLEGE LAB TECH",2018,1,0,,,1,,,TRUE
"HCCS SR COLLEGE LAB TECH",2019,1,0,,,1,,,TRUE
"HCCS SR COLLEGE LAB TECH",2020,1,0,,,1,,,TRUE
"HEAD NURSE",2014,13,3,,,16,,,TRUE
"HEAD NURSE",2015,13,0,,,13,,,TRUE
"HEAD NURSE",2016,11,0,,,11,,,TRUE
"HEAD NURSE",2017,10,0,,,10,,,TRUE
"HEAD NURSE",2018,10,0,,,10,,,TRUE
"HEAD NURSE",2019,10,0,,,10,,,TRUE
"HEAD NURSE",2020,10,1,,,11,,,TRUE
"HEAD NURSE",2021,11,1,,,12,,,TRUE
"HEAD NURSE",2022,10,0,,,10,,,TRUE
"HEAD NURSE",2023,12,0,,,12,,,TRUE
"HEAD NURSE",2024,11,0,,,11,,,TRUE
"HEAD NURSE",2025,9,0,,,9,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2018,4,0,,,4,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2019,3,0,,,3,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2020,3,1,,,4,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2021,5,1,,,6,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2022,5,0,,,5,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2023,5,0,,,5,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2024,5,0,,,5,,,TRUE
"HEALTH CARE PROG PLAN/ANALYST",2025,5,0,,,5,,,TRUE
"HEALTH SERVICES MANAGER",2014,79,17,,,96,,,TRUE
"HEALTH SERVICES MANAGER",2015,83,37,107019,96831,120,0.90480195105542,10188,FALSE
"HEALTH SERVICES MANAGER",2016,84,57,109527,92850,141,0.847736174641869,16677,FALSE
"HEALTH SERVICES MANAGER",2017,88,31,110439.5,101000,119,0.914527863671965,9439.5,FALSE
"HEALTH SERVICES MANAGER",2018,148,18,,,166,,,TRUE
"HEALTH SERVICES MANAGER",2019,34,4,,,38,,,TRUE
"HEALTH SERVICES MANAGER",2020,37,1,,,38,,,TRUE
"HEALTH SERVICES MANAGER",2021,33,2,,,35,,,TRUE
"HEALTH SERVICES MANAGER",2022,31,2,,,33,,,TRUE
"HEALTH SERVICES MANAGER",2023,28,0,,,28,,,TRUE
"HEALTH SERVICES MANAGER",2024,30,0,,,30,,,TRUE
"HEALTH SERVICES MANAGER",2025,28,1,,,29,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2019,77,9,,,86,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2020,73,3,,,76,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2021,66,1,,,67,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2022,52,0,,,52,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2023,47,1,,,48,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2024,43,3,,,46,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I",2025,47,3,,,50,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2019,28,0,,,28,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2020,29,0,,,29,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2021,31,0,,,31,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2022,33,0,,,33,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2023,36,0,,,36,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2024,36,0,,,36,,,TRUE
"HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II",2025,35,0,,,35,,,TRUE
"HEARING DIRECTOR",2015,0,1,,,1,,,TRUE
"HEARING DIRECTOR",2016,0,1,,,1,,,TRUE
"HEARING EXAMINER",2014,2,0,,,2,,,TRUE
"HEARING EXAMINER",2015,3,0,,,3,,,TRUE
"HEARING EXAMINER",2016,3,0,,,3,,,TRUE
"HEARING EXAMINER",2017,3,0,,,3,,,TRUE
"HEARING EXAMINER",2018,3,0,,,3,,,TRUE
"HEARING EXAMINER",2019,3,0,,,3,,,TRUE
"HEARING EXAMINER",2020,3,0,,,3,,,TRUE
"HEARING EXAMINER",2021,3,0,,,3,,,TRUE
"HEARING EXAMINER",2022,2,0,,,2,,,TRUE
"HEARING EXAMINER",2023,2,1,,,3,,,TRUE
"HEARING EXAMINER",2024,2,1,,,3,,,TRUE
"HEARING EXAMINER",2025,2,0,,,2,,,TRUE
"HEATING PLANT TECHNICIAN",2014,216,21,,,237,,,TRUE
"HEATING PLANT TECHNICIAN",2015,162,46,47719,39649,208,0.830884972442842,8070,FALSE
"HEATING PLANT TECHNICIAN",2016,155,22,,,177,,,TRUE
"HEATING PLANT TECHNICIAN",2017,151,5,,,156,,,TRUE
"HEATING PLANT TECHNICIAN",2018,156,24,,,180,,,TRUE
"HEATING PLANT TECHNICIAN",2019,130,29,,,159,,,TRUE
"HEATING PLANT TECHNICIAN",2020,123,5,,,128,,,TRUE
"HEATING PLANT TECHNICIAN",2021,115,1,,,116,,,TRUE
"HEATING PLANT TECHNICIAN",2022,106,1,,,107,,,TRUE
"HEATING PLANT TECHNICIAN",2023,93,2,,,95,,,TRUE
"HEATING PLANT TECHNICIAN",2024,95,2,,,97,,,TRUE
"HEATING PLANT TECHNICIAN",2025,90,1,,,91,,,TRUE
"HELICOPTER MECHANIC",2019,0,1,,,1,,,TRUE
"HELICOPTER MECHANIC",2023,0,1,,,1,,,TRUE
"HELICOPTER MECHANIC",2024,0,1,,,1,,,TRUE
"HELICOPTER PILOT",2019,0,2,,,2,,,TRUE
"HELICOPTER PILOT",2020,0,1,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2014,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2015,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2016,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2017,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2018,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2019,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2020,1,0,,,1,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2021,2,1,,,3,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2022,1,1,,,2,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2023,1,2,,,3,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2024,2,3,,,5,,,TRUE
"HIGH SCHOOL ELEM COUNSELOR",2025,2,2,,,4,,,TRUE
"HIGHER EDUCATION ASSISTANT",2014,122,122,74133,53032,244,0.715362928790147,21101,FALSE
"HIGHER EDUCATION ASSISTANT",2015,138,122,74133,55782,260,0.752458419327425,18351,FALSE
"HIGHER EDUCATION ASSISTANT",2016,151,153,74133,55782,304,0.752458419327425,18351,FALSE
"HIGHER EDUCATION ASSISTANT",2017,152,191,81855,61593,343,0.75246472420744,20262,FALSE
"HIGHER EDUCATION ASSISTANT",2018,153,178,81855,61593,331,0.75246472420744,20262,FALSE
"HIGHER EDUCATION ASSISTANT",2019,136,145,81855,61593,281,0.75246472420744,20262,FALSE
"HIGHER EDUCATION ASSISTANT",2020,147,116,85162,65134,263,0.764824687067002,20028,FALSE
"HIGHER EDUCATION ASSISTANT",2021,150,69,87762,64081,219,0.730167954239876,23681,FALSE
"HIGHER EDUCATION ASSISTANT",2022,142,45,91307,68861,187,0.754169997919108,22446,FALSE
"HIGHER EDUCATION ASSISTANT",2023,154,80,93134,68004,234,0.730173728176606,25130,FALSE
"HIGHER EDUCATION ASSISTANT",2024,180,79,90375,70238,259,0.777183955739972,20137,FALSE
"HIGHER EDUCATION ASSISTANT",2025,211,81,90375,70238,292,0.777183955739972,20137,FALSE
"HIGHER EDUCATION ASSOCIATE",2014,121,50,88418,74133,171,0.83843787464091,14285,FALSE
"HIGHER EDUCATION ASSOCIATE",2015,118,63,88418,74133,181,0.83843787464091,14285,FALSE
"HIGHER EDUCATION ASSOCIATE",2016,121,72,88418,76689,193,0.867346015517202,11729,FALSE
"HIGHER EDUCATION ASSOCIATE",2017,131,47,97628,84678,178,0.867353628057524,12950,FALSE
"HIGHER EDUCATION ASSOCIATE",2018,131,44,97628,84678,175,0.867353628057524,12950,FALSE
"HIGHER EDUCATION ASSOCIATE",2019,130,81,97628,84678,211,0.867353628057524,12950,FALSE
"HIGHER EDUCATION ASSOCIATE",2020,130,71,101572,88099,201,0.867355176623479,13473,FALSE
"HIGHER EDUCATION ASSOCIATE",2021,129,30,104260,88099,159,0.84499328601573,16161,FALSE
"HIGHER EDUCATION ASSOCIATE",2022,126,24,,,150,,,TRUE
"HIGHER EDUCATION ASSOCIATE",2023,137,39,110641,93491,176,0.844994170334686,17150,FALSE
"HIGHER EDUCATION ASSOCIATE",2024,153,43,110641,93491,196,0.844994170334686,17150,FALSE
"HIGHER EDUCATION ASSOCIATE",2025,166,37,110641,93491,203,0.844994170334686,17150,FALSE
"HIGHER EDUCATION OFFICER",2014,118,29,,,147,,,TRUE
"HIGHER EDUCATION OFFICER",2015,118,36,109087,102253,154,0.937352755140393,6834,FALSE
"HIGHER EDUCATION OFFICER",2016,121,45,109087,102253,166,0.937352755140393,6834,FALSE
"HIGHER EDUCATION OFFICER",2017,121,40,128485,115012.5,161,0.895143401953535,13472.5,FALSE
"HIGHER EDUCATION OFFICER",2018,119,41,117120,112905,160,0.964011270491803,4215,FALSE
"HIGHER EDUCATION OFFICER",2019,121,32,120450,112901.5,153,0.937330842673308,7548.5,FALSE
"HIGHER EDUCATION OFFICER",2020,127,28,,,155,,,TRUE
"HIGHER EDUCATION OFFICER",2021,121,13,,,134,,,TRUE
"HIGHER EDUCATION OFFICER",2022,127,24,,,151,,,TRUE
"HIGHER EDUCATION OFFICER",2023,133,33,129310,124656,166,0.964008970690589,4654,FALSE
"HIGHER EDUCATION OFFICER",2024,142,28,,,170,,,TRUE
"HIGHER EDUCATION OFFICER",2025,154,23,,,177,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2014,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2015,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2016,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2017,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2018,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2019,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2020,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2021,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2022,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2023,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2024,1,0,,,1,,,TRUE
"HIGHER EDUCATION OFFICER/ASST ADMINISTRATOR",2025,1,0,,,1,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2014,118,6,,,124,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2015,135,2,,,137,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2016,143,2,,,145,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2017,135,2,,,137,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2018,127,1,,,128,,,TRUE
"HIGHWAY TRANSPORTATION SPECIALIST",2019,122,7,,,129,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2014,49,2,,,51,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2015,48,1,,,49,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2016,51,2,,,53,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2017,79,6,,,85,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2018,74,8,,,82,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2019,74,4,,,78,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2020,74,1,,,75,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2021,69,0,,,69,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2022,53,0,,,53,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2023,52,1,,,53,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2024,47,1,,,48,,,TRUE
"HIGHWAYS AND SEWERS INSPECTOR",2025,51,0,,,51,,,TRUE
"HOME AIDE",2014,1,0,,,1,,,TRUE
"HOME AIDE",2015,1,0,,,1,,,TRUE
"HOME AIDE",2016,1,0,,,1,,,TRUE
"HOME AIDE",2017,1,0,,,1,,,TRUE
"HOME AIDE",2018,1,0,,,1,,,TRUE
"HOME AIDE",2019,1,0,,,1,,,TRUE
"HOME AIDE",2020,1,0,,,1,,,TRUE
"HOMEMAKER",2014,6,0,,,6,,,TRUE
"HOMEMAKER",2015,6,0,,,6,,,TRUE
"HOMEMAKER",2016,6,0,,,6,,,TRUE
"HOMEMAKER",2017,6,1,,,7,,,TRUE
"HOMEMAKER",2018,6,1,,,7,,,TRUE
"HOMEMAKER",2019,6,0,,,6,,,TRUE
"HOMEMAKER",2020,5,0,,,5,,,TRUE
"HOMEMAKER",2021,5,0,,,5,,,TRUE
"HOMEMAKER",2022,4,2,,,6,,,TRUE
"HOMEMAKER",2023,4,2,,,6,,,TRUE
"HOMEMAKER",2024,3,0,,,3,,,TRUE
"HOMEMAKER",2025,3,0,,,3,,,TRUE
"HOSTLER",2014,10,2,,,12,,,TRUE
"HOSTLER",2015,9,3,,,12,,,TRUE
"HOSTLER",2016,11,0,,,11,,,TRUE
"HOSTLER",2017,11,3,,,14,,,TRUE
"HOSTLER",2018,11,6,,,17,,,TRUE
"HOSTLER",2019,10,4,,,14,,,TRUE
"HOSTLER",2020,10,1,,,11,,,TRUE
"HOSTLER",2021,10,0,,,10,,,TRUE
"HOSTLER",2022,9,1,,,10,,,TRUE
"HOSTLER",2023,9,4,,,13,,,TRUE
"HOSTLER",2024,10,2,,,12,,,TRUE
"HOSTLER",2025,10,1,,,11,,,TRUE
"HOUSEKEEPER",2014,5,0,,,5,,,TRUE
"HOUSEKEEPER",2015,4,0,,,4,,,TRUE
"HOUSEKEEPER",2016,4,0,,,4,,,TRUE
"HOUSEKEEPER",2017,2,0,,,2,,,TRUE
"HOUSEKEEPER",2018,2,0,,,2,,,TRUE
"HOUSEKEEPER",2019,2,0,,,2,,,TRUE
"HOUSEKEEPER",2020,2,0,,,2,,,TRUE
"HOUSEKEEPER",2021,2,0,,,2,,,TRUE
"HOUSEKEEPER",2022,2,0,,,2,,,TRUE
"HOUSEKEEPER",2023,3,0,,,3,,,TRUE
"HOUSEKEEPER",2024,3,0,,,3,,,TRUE
"HOUSEKEEPER",2025,3,0,,,3,,,TRUE
"HOUSING ASSISTANT",2014,595,115,53427,32966,710,0.617028843094316,20461,FALSE
"HOUSING ASSISTANT",2015,532,129,55872,37779,661,0.676170532646048,18093,FALSE
"HOUSING ASSISTANT",2016,516,95,57269,38723,611,0.676159877071365,18546,FALSE
"HOUSING ASSISTANT",2017,506,75,58987,39885,581,0.676165934867005,19102,FALSE
"HOUSING ASSISTANT",2018,467,84,58987,36396,551,0.617017308898571,22591,FALSE
"HOUSING ASSISTANT",2019,432,116,60167,37124,548,0.61701597221068,23043,FALSE
"HOUSING ASSISTANT",2020,404,131,61521,37959,535,0.61700882625445,23562,FALSE
"HOUSING ASSISTANT",2021,370,79,63367,42846,449,0.676156358988117,20521,FALSE
"HOUSING ASSISTANT",2022,305,209,63367,42846,514,0.676156358988117,20521,FALSE
"HOUSING ASSISTANT",2023,310,223,63367,44183,533,0.697255669354711,19184,FALSE
"HOUSING ASSISTANT",2024,305,188,69243,48279,493,0.697240154239418,20964,FALSE
"HOUSING ASSISTANT",2025,314,230,71320,49727,544,0.697237801458216,21593,FALSE
"HOUSING ASSISTANT TRAINEE",2021,0,30,,,30,,,TRUE
"HOUSING CARETAKER",2014,56,0,,,56,,,TRUE
"HOUSING CARETAKER",2015,209,0,,,209,,,TRUE
"HOUSING CARETAKER",2016,191,0,,,191,,,TRUE
"HOUSING CARETAKER",2017,23,0,,,23,,,TRUE
"HOUSING CARETAKER",2018,14,0,,,14,,,TRUE
"HOUSING CARETAKER",2019,7,0,,,7,,,TRUE
"HOUSING CARETAKER",2020,5,0,,,5,,,TRUE
"HOUSING CARETAKER",2021,4,0,,,4,,,TRUE
"HOUSING CARETAKER",2022,3,0,,,3,,,TRUE
"HOUSING CARETAKER",2023,3,0,,,3,,,TRUE
"HOUSING CARETAKER",2024,2,0,,,2,,,TRUE
"HOUSING CARETAKER",2025,1,0,,,1,,,TRUE
"HOUSING CONSULTANT",2022,0,1,,,1,,,TRUE
"HOUSING CONSULTANT",2023,0,1,,,1,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2014,43,27,,,70,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2015,49,10,,,59,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2016,56,9,,,65,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2017,50,2,,,52,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2018,46,16,,,62,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2019,34,30,69787,68765,64,0.98535543869202,1022,FALSE
"HOUSING DEVELOPMENT SPECIALIST",2020,28,58,,,86,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2021,28,33,,,61,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2022,23,18,,,41,,,TRUE
"HOUSING DEVELOPMENT SPECIALIST",2023,20,20,,,40,,,TRUE
