"name","male","female","total","common","male_weight","female_weight"
"JAKELA",0,54,54,TRUE,0,1
"JAKHYA",0,54,54,TRUE,0,1
"JALLIYAH",0,54,54,TRUE,0,1
"JAMARLON",54,0,54,TRUE,1,0
"JAMIEKA",0,54,54,TRUE,0,1
"JANEYAH",0,54,54,TRUE,0,1
"JARIK",54,0,54,TRUE,1,0
"JAVETTE",0,54,54,TRUE,0,1
"JDA",0,54,54,TRUE,0,1
"JERMERIA",0,54,54,TRUE,0,1
"JEYDON",54,0,54,TRUE,1,0
"JIAQI",5,49,54,TRUE,0.0925925925925926,0.907407407407407
"JOLISHA",0,54,54,TRUE,0,1
"JONESY",30,24,54,TRUE,0.555555555555556,0.444444444444444
"JOSALINE",0,54,54,TRUE,0,1
"JOSHUAMICHAEL",54,0,54,TRUE,1,0
"JOSOHN",54,0,54,TRUE,1,0
"JOVIANA",0,54,54,TRUE,0,1
"JOZYAH",54,0,54,TRUE,1,0
"KALONNI",0,54,54,TRUE,0,1
"KANEKA",0,54,54,TRUE,0,1
"KATERRIA",0,54,54,TRUE,0,1
"KEEYAN",54,0,54,TRUE,1,0
"KENAAN",54,0,54,TRUE,1,0
"KESHVI",0,54,54,TRUE,0,1
"KEYSA",0,54,54,TRUE,0,1
"KHALISHA",0,54,54,TRUE,0,1
"KHIYON",54,0,54,TRUE,1,0
"KHOL",54,0,54,TRUE,1,0
"KIERIN",37,17,54,TRUE,0.685185185185185,0.314814814814815
"KIONNE",39,15,54,TRUE,0.722222222222222,0.277777777777778
"KITTEN",0,54,54,TRUE,0,1
"KONICA",0,54,54,TRUE,0,1
"KRIKOR",54,0,54,TRUE,1,0
"KRISTYANN",0,54,54,TRUE,0,1
"KYU",54,0,54,TRUE,1,0
"KYVEN",54,0,54,TRUE,1,0
"LADETRA",0,54,54,TRUE,0,1
"LAIYANA",0,54,54,TRUE,0,1
"LAKEYSA",0,54,54,TRUE,0,1
"LALAINA",0,54,54,TRUE,0,1
"LANESE",0,54,54,TRUE,0,1
"LATAWNYA",0,54,54,TRUE,0,1
"LAVANIA",0,54,54,TRUE,0,1
"LAYANNE",0,54,54,TRUE,0,1
"LEDGEN",54,0,54,TRUE,1,0
"LEHA",0,54,54,TRUE,0,1
"LENNEA",0,54,54,TRUE,0,1
"LETHEA",0,54,54,TRUE,0,1
"LILANI",0,54,54,TRUE,0,1
"LUGARDA",0,54,54,TRUE,0,1
"MAHALAH",0,54,54,TRUE,0,1
"MAIELLA",0,54,54,TRUE,0,1
"MARIALYCE",0,54,54,TRUE,0,1
"MARKECIA",0,54,54,TRUE,0,1
"MARKEVIS",54,0,54,TRUE,1,0
"MARYONNA",0,54,54,TRUE,0,1
"MAUDELLE",0,54,54,TRUE,0,1
"MAVE",0,54,54,TRUE,0,1
"MAXIN",54,0,54,TRUE,1,0
"MAXXTON",54,0,54,TRUE,1,0
"MCCRAY",54,0,54,TRUE,1,0
"MICCAH",48,6,54,TRUE,0.888888888888889,0.111111111111111
"MICHEALLA",0,54,54,TRUE,0,1
"MIKEIA",0,54,54,TRUE,0,1
"MIKYNG",54,0,54,TRUE,1,0
"MIRLA",0,54,54,TRUE,0,1
"MISHELE",0,54,54,TRUE,0,1
"MISHITA",0,54,54,TRUE,0,1
"MITHILA",0,54,54,TRUE,0,1
"MIURA",0,54,54,TRUE,0,1
"MOXEN",54,0,54,TRUE,1,0
"MUHAMMADIBRAHIM",54,0,54,TRUE,1,0
"MYLAYAH",0,54,54,TRUE,0,1
"NAASON",54,0,54,TRUE,1,0
"NAIEMA",0,54,54,TRUE,0,1
"NARJES",0,54,54,TRUE,0,1
"NATAISHA",0,54,54,TRUE,0,1
"NATHAIEL",54,0,54,TRUE,1,0
"NAVREET",0,54,54,TRUE,0,1
"NAYELEE",0,54,54,TRUE,0,1
"NICTE",0,54,54,TRUE,0,1
"NIYATHI",0,54,54,TRUE,0,1
"NIYELLE",0,54,54,TRUE,0,1
"NYKEISHA",0,54,54,TRUE,0,1
"NYLASIA",0,54,54,TRUE,0,1
"OLEH",54,0,54,TRUE,1,0
"ORIANE",0,54,54,TRUE,0,1
"ORIELLE",0,54,54,TRUE,0,1
"PEGGYSUE",0,54,54,TRUE,0,1
"PELIN",0,54,54,TRUE,0,1
"PERFECT",18,36,54,TRUE,0.333333333333333,0.666666666666667
"PHABIAN",54,0,54,TRUE,1,0
"PITA",11,43,54,TRUE,0.203703703703704,0.796296296296296
"QUINZEL",12,42,54,TRUE,0.222222222222222,0.777777777777778
"RAGENE",9,45,54,TRUE,0.166666666666667,0.833333333333333
"RAIMEE",0,54,54,TRUE,0,1
"RASAUN",54,0,54,TRUE,1,0
"RENICE",0,54,54,TRUE,0,1
"REVECCA",0,54,54,TRUE,0,1
"REZWAN",54,0,54,TRUE,1,0
"RHONDI",0,54,54,TRUE,0,1
"RIGDEN",54,0,54,TRUE,1,0
"RIKIYAH",0,54,54,TRUE,0,1
"RIKKA",0,54,54,TRUE,0,1
"RIKKIA",0,54,54,TRUE,0,1
"ROHNDA",0,54,54,TRUE,0,1
"ROMELDA",0,54,54,TRUE,0,1
"ROMIO",54,0,54,TRUE,1,0
"ROMUNDA",0,54,54,TRUE,0,1
"RORICK",54,0,54,TRUE,1,0
"RUSHANK",54,0,54,TRUE,1,0
"RUSTEN",54,0,54,TRUE,1,0
"RYANJAMES",54,0,54,TRUE,1,0
"SAIAH",8,46,54,TRUE,0.148148148148148,0.851851851851852
"SAILER",0,54,54,TRUE,0,1
"SAMARRIA",0,54,54,TRUE,0,1
"SAMMATHA",0,54,54,TRUE,0,1
"SANAIAH",0,54,54,TRUE,0,1
"SAYUMI",0,54,54,TRUE,0,1
"SEBATIAN",54,0,54,TRUE,1,0
"SELVA",0,54,54,TRUE,0,1
"SENACA",54,0,54,TRUE,1,0
"SEVERINE",0,54,54,TRUE,0,1
"SHAGUANA",0,54,54,TRUE,0,1
"SHAIYA",0,54,54,TRUE,0,1
"SHALLAN",0,54,54,TRUE,0,1
"SHANINE",0,54,54,TRUE,0,1
"SHANNARA",0,54,54,TRUE,0,1
"SHARANE",0,54,54,TRUE,0,1
"SHARITTA",0,54,54,TRUE,0,1
"SHAUNIKA",0,54,54,TRUE,0,1
"SHELBEA",0,54,54,TRUE,0,1
"SHENETHA",0,54,54,TRUE,0,1
"SHEVONDA",0,54,54,TRUE,0,1
"SHONNON",23,31,54,TRUE,0.425925925925926,0.574074074074074
"SHREYASH",54,0,54,TRUE,1,0
"SHRYL",0,54,54,TRUE,0,1
"SIHANA",0,54,54,TRUE,0,1
"SIRANTHONY",54,0,54,TRUE,1,0
"SMITHIE",0,54,54,TRUE,0,1
"SOMIYA",0,54,54,TRUE,0,1
"SOMONE",0,54,54,TRUE,0,1
"SONAYA",0,54,54,TRUE,0,1
"SUSSY",0,54,54,TRUE,0,1
"SYASIA",0,54,54,TRUE,0,1
"SYLIAS",54,0,54,TRUE,1,0
"SYLVEE",0,54,54,TRUE,0,1
"TAESHON",54,0,54,TRUE,1,0
"TAISHI",54,0,54,TRUE,1,0
"TARAANN",0,54,54,TRUE,0,1
"TASYA",0,54,54,TRUE,0,1
"TAVEION",54,0,54,TRUE,1,0
"TAWANYA",0,54,54,TRUE,0,1
"TEAGUN",54,0,54,TRUE,1,0
"TEIONNA",0,54,54,TRUE,0,1
"TELESHIA",0,54,54,TRUE,0,1
"TELLA",0,54,54,TRUE,0,1
"TEMEIKA",0,54,54,TRUE,0,1
"TERIC",54,0,54,TRUE,1,0
"TERREANCE",54,0,54,TRUE,1,0
"TESHAWNA",0,54,54,TRUE,0,1
"THAIZ",0,54,54,TRUE,0,1
"THEODOCIA",0,54,54,TRUE,0,1
"THORWALD",54,0,54,TRUE,1,0
"TIERAH",0,54,54,TRUE,0,1
"TIFFANYE",0,54,54,TRUE,0,1
"TOOD",54,0,54,TRUE,1,0
"TORILYNN",0,54,54,TRUE,0,1
"TRANE",0,54,54,TRUE,0,1
"TREIGHTON",54,0,54,TRUE,1,0
"TREYCEN",54,0,54,TRUE,1,0
"TWANISHA",0,54,54,TRUE,0,1
"TYWAIN",54,0,54,TRUE,1,0
"ULYSS",54,0,54,TRUE,1,0
"UNK",37,17,54,TRUE,0.685185185185185,0.314814814814815
"VERLETTA",0,54,54,TRUE,0,1
"VERNETT",0,54,54,TRUE,0,1
"VINCENTIA",0,54,54,TRUE,0,1
"VIVYANA",0,54,54,TRUE,0,1
"VOYLE",54,0,54,TRUE,1,0
"WALBERTO",54,0,54,TRUE,1,0
"WILD",47,7,54,TRUE,0.87037037037037,0.12962962962963
"WINNIEFRED",0,54,54,TRUE,0,1
"WONNIE",11,43,54,TRUE,0.203703703703704,0.796296296296296
"WYLEIGH",0,54,54,TRUE,0,1
"XIOMARI",0,54,54,TRUE,0,1
"XYLUS",54,0,54,TRUE,1,0
"YABDIEL",54,0,54,TRUE,1,0
"YAMILY",0,54,54,TRUE,0,1
"YASANI",5,49,54,TRUE,0.0925925925925926,0.907407407407407
"YEABSIRA",41,13,54,TRUE,0.759259259259259,0.240740740740741
"YEYETZI",0,54,54,TRUE,0,1
"YIXIN",0,54,54,TRUE,0,1
"YOANDRY",54,0,54,TRUE,1,0
"YOHANES",54,0,54,TRUE,1,0
"YUNI",0,54,54,TRUE,0,1
"YUSEI",54,0,54,TRUE,1,0
"YUVETTE",0,54,54,TRUE,0,1
"ZACHARIAN",54,0,54,TRUE,1,0
"ZAVEION",54,0,54,TRUE,1,0
"ZAYMIR",54,0,54,TRUE,1,0
"ZAYSHAWN",54,0,54,TRUE,1,0
"ZEKIA",0,54,54,TRUE,0,1
"ZIKRA",0,54,54,TRUE,0,1
"ZIONNAH",0,54,54,TRUE,0,1
"ZITLALLY",0,54,54,TRUE,0,1
"ADELAYDA",0,53,53,TRUE,0,1
"ADOR",23,30,53,TRUE,0.433962264150943,0.566037735849057
"ADRIAUNNA",0,53,53,TRUE,0,1
"AERYK",53,0,53,TRUE,1,0
"AFRIN",0,53,53,TRUE,0,1
"AHLEY",0,53,53,TRUE,0,1
"AHYANNA",0,53,53,TRUE,0,1
"AIDRIAN",53,0,53,TRUE,1,0
"AJADA",0,53,53,TRUE,0,1
"AKAIUS",53,0,53,TRUE,1,0
"ALAYTHIA",0,53,53,TRUE,0,1
"ALEGNA",0,53,53,TRUE,0,1
"ALEISSA",0,53,53,TRUE,0,1
"ALEO",53,0,53,TRUE,1,0
"ALGOT",53,0,53,TRUE,1,0
"ALLISANDRA",0,53,53,TRUE,0,1
"ALLIVIA",0,53,53,TRUE,0,1
"ALMAN",53,0,53,TRUE,1,0
"ALOE",0,53,53,TRUE,0,1
"AMBROCIO",53,0,53,TRUE,1,0
"AMRIELLE",0,53,53,TRUE,0,1
"ANGULA",0,53,53,TRUE,0,1
"ANJULIE",0,53,53,TRUE,0,1
"ANNALOU",0,53,53,TRUE,0,1
"ANTONINE",53,0,53,TRUE,1,0
"ANUOLUWA",5,48,53,TRUE,0.0943396226415094,0.905660377358491
"ARIEYANA",0,53,53,TRUE,0,1
"ARLECIA",0,53,53,TRUE,0,1
"ARZIE",53,0,53,TRUE,1,0
"ASHLEYN",0,53,53,TRUE,0,1
"ATEM",53,0,53,TRUE,1,0
"AZARRIAH",0,53,53,TRUE,0,1
"BAREEN",0,53,53,TRUE,0,1
"BASIT",53,0,53,TRUE,1,0
"BESTY",0,53,53,TRUE,0,1
"BODHIN",53,0,53,TRUE,1,0
"BOHDIE",53,0,53,TRUE,1,0
"BONDA",0,53,53,TRUE,0,1
"BRAWLEY",53,0,53,TRUE,1,0
"BRAYNER",53,0,53,TRUE,1,0
"BREEYA",0,53,53,TRUE,0,1
"BRIGHTLY",0,53,53,TRUE,0,1
"BRNADON",53,0,53,TRUE,1,0
"BRONISLAWA",0,53,53,TRUE,0,1
"BRYSEIDA",0,53,53,TRUE,0,1
"BURNIECE",0,53,53,TRUE,0,1
"CADIEN",53,0,53,TRUE,1,0
"CALLIEANN",0,53,53,TRUE,0,1
"CALVON",53,0,53,TRUE,1,0
"CARONDA",0,53,53,TRUE,0,1
"CARREY",6,47,53,TRUE,0.113207547169811,0.886792452830189
"CETERA",0,53,53,TRUE,0,1
"CHALMUS",53,0,53,TRUE,1,0
"CHERREE",0,53,53,TRUE,0,1
"CHOZYNN",10,43,53,TRUE,0.188679245283019,0.811320754716981
"CICLALI",0,53,53,TRUE,0,1
"CLADIE",0,53,53,TRUE,0,1
"COLBEN",53,0,53,TRUE,1,0
"CORALINA",0,53,53,TRUE,0,1
"CORALYNE",0,53,53,TRUE,0,1
"CRUIZE",53,0,53,TRUE,1,0
"CYDNEI",0,53,53,TRUE,0,1
"CYNTHINA",0,53,53,TRUE,0,1
"CYXX",48,5,53,TRUE,0.905660377358491,0.0943396226415094
"DAEVIN",53,0,53,TRUE,1,0
"DAIVA",0,53,53,TRUE,0,1
"DANISHIA",0,53,53,TRUE,0,1
"DANYE",41,12,53,TRUE,0.773584905660377,0.226415094339623
"DARELYN",0,53,53,TRUE,0,1
"DARIEON",53,0,53,TRUE,1,0
"DARINKA",0,53,53,TRUE,0,1
"DARTAVIOUS",53,0,53,TRUE,1,0
"DEBANHY",0,53,53,TRUE,0,1
"DEDREA",0,53,53,TRUE,0,1
"DEEDE",0,53,53,TRUE,0,1
"DELORIAN",43,10,53,TRUE,0.811320754716981,0.188679245283019
"DELZORA",0,53,53,TRUE,0,1
"DESHUNDA",0,53,53,TRUE,0,1
"DEVANE",53,0,53,TRUE,1,0
"DEYAN",53,0,53,TRUE,1,0
"DHRUTHI",0,53,53,TRUE,0,1
"DIMARI",53,0,53,TRUE,1,0
"EBELIA",0,53,53,TRUE,0,1
"EDMEE",0,53,53,TRUE,0,1
"EFSTATHIOS",53,0,53,TRUE,1,0
"ELIZABEHT",0,53,53,TRUE,0,1
"ELLABELLE",0,53,53,TRUE,0,1
"ELLIYA",0,53,53,TRUE,0,1
"EMPRISS",0,53,53,TRUE,0,1
"ENGRACIA",0,53,53,TRUE,0,1
"ESVEIDY",0,53,53,TRUE,0,1
"EURI",7,46,53,TRUE,0.132075471698113,0.867924528301887
"EVERLEANER",0,53,53,TRUE,0,1
"EVERN",36,17,53,TRUE,0.679245283018868,0.320754716981132
"EVIENNE",0,53,53,TRUE,0,1
"FAAIZ",53,0,53,TRUE,1,0
"FATOUMATTA",0,53,53,TRUE,0,1
"GALENE",0,53,53,TRUE,0,1
"GENETHA",0,53,53,TRUE,0,1
"GENEVEVE",0,53,53,TRUE,0,1
"GICELLE",0,53,53,TRUE,0,1
"GRAYCI",0,53,53,TRUE,0,1
"GURVIS",53,0,53,TRUE,1,0
"GUYTON",53,0,53,TRUE,1,0
"HATTY",0,53,53,TRUE,0,1
"HAYZLEIGH",0,53,53,TRUE,0,1
"HAZLYNN",0,53,53,TRUE,0,1
"HEATER",0,53,53,TRUE,0,1
"HELENNA",0,53,53,TRUE,0,1
"HERVIN",53,0,53,TRUE,1,0
"HJORDIS",0,53,53,TRUE,0,1
"HUNTTER",53,0,53,TRUE,1,0
"IEVA",0,53,53,TRUE,0,1
"IREANA",0,53,53,TRUE,0,1
"IRESHA",0,53,53,TRUE,0,1
"ISAHA",53,0,53,TRUE,1,0
"ISANA",0,53,53,TRUE,0,1
"ISHAANVI",0,53,53,TRUE,0,1
"IZACH",53,0,53,TRUE,1,0
"IZMA",0,53,53,TRUE,0,1
"IZONA",0,53,53,TRUE,0,1
"JADAYAH",0,53,53,TRUE,0,1
"JAEONNA",0,53,53,TRUE,0,1
"JAHARRI",53,0,53,TRUE,1,0
"JAHLA",0,53,53,TRUE,0,1
"JAHMIERE",53,0,53,TRUE,1,0
"JAHNVI",0,53,53,TRUE,0,1
"JALINDA",0,53,53,TRUE,0,1
"JALITZA",0,53,53,TRUE,0,1
"JALYSE",0,53,53,TRUE,0,1
"JAMESDAVID",53,0,53,TRUE,1,0
"JAMESPATRICK",53,0,53,TRUE,1,0
"JANEESA",0,53,53,TRUE,0,1
"JAYDELYN",0,53,53,TRUE,0,1
"JEANN",0,53,53,TRUE,0,1
"JEILIN",0,53,53,TRUE,0,1
"JENASYS",0,53,53,TRUE,0,1
"JENNASIS",0,53,53,TRUE,0,1
"JERLDINE",0,53,53,TRUE,0,1
"JHERICA",0,53,53,TRUE,0,1
"JIMAYA",0,53,53,TRUE,0,1
"JMIR",53,0,53,TRUE,1,0
"JOLETA",0,53,53,TRUE,0,1
"JOSEDAVID",53,0,53,TRUE,1,0
"JSUTIN",53,0,53,TRUE,1,0
"JUANIKA",0,53,53,TRUE,0,1
"KALER",53,0,53,TRUE,1,0
"KALIEA",0,53,53,TRUE,0,1
"KALLYSTA",0,53,53,TRUE,0,1
"KAMARR",53,0,53,TRUE,1,0
"KARONDA",0,53,53,TRUE,0,1
"KASHANNA",0,53,53,TRUE,0,1
"KATA",0,53,53,TRUE,0,1
"KATALIYAH",0,53,53,TRUE,0,1
"KAWAII",10,43,53,TRUE,0.188679245283019,0.811320754716981
"KAYBRIE",0,53,53,TRUE,0,1
"KEMARRION",53,0,53,TRUE,1,0
"KEUNA",0,53,53,TRUE,0,1
"KEYAIRAH",0,53,53,TRUE,0,1
"KEYOKA",0,53,53,TRUE,0,1
"KEYONAH",0,53,53,TRUE,0,1
"KHELAN",53,0,53,TRUE,1,0
"KOURAGE",32,21,53,TRUE,0.60377358490566,0.39622641509434
"KYREECE",53,0,53,TRUE,1,0
"LAJESSICA",0,53,53,TRUE,0,1
"LAKEDA",0,53,53,TRUE,0,1
"LARICA",0,53,53,TRUE,0,1
"LATRESIA",0,53,53,TRUE,0,1
"LEEANTHONY",53,0,53,TRUE,1,0
"LEKENDRA",0,53,53,TRUE,0,1
"LIEZEL",0,53,53,TRUE,0,1
"LINDLE",53,0,53,TRUE,1,0
"LUCKIE",38,15,53,TRUE,0.716981132075472,0.283018867924528
"LULAH",0,53,53,TRUE,0,1
"MAKALEE",0,53,53,TRUE,0,1
"MANASE",53,0,53,TRUE,1,0
"MARCELOUS",53,0,53,TRUE,1,0
"MARDEN",53,0,53,TRUE,1,0
"MARIAISABELLA",0,53,53,TRUE,0,1
"MARQUIL",53,0,53,TRUE,1,0
"MAVYN",0,53,53,TRUE,0,1
"MAYRAALEJANDRA",0,53,53,TRUE,0,1
"MCKENAH",0,53,53,TRUE,0,1
"MCKENDRA",0,53,53,TRUE,0,1
"MCKYNZEE",0,53,53,TRUE,0,1
"MCNEIL",53,0,53,TRUE,1,0
"MELLANI",0,53,53,TRUE,0,1
"MERIANNE",0,53,53,TRUE,0,1
"MERRIBETH",0,53,53,TRUE,0,1
"MIAMOUR",0,53,53,TRUE,0,1
"MOLINE",0,53,53,TRUE,0,1
"MONTAVIA",0,53,53,TRUE,0,1
"NAIDELY",0,53,53,TRUE,0,1
"NALANII",0,53,53,TRUE,0,1
"NALLAH",0,53,53,TRUE,0,1
"NANG",53,0,53,TRUE,1,0
"NANNY",0,53,53,TRUE,0,1
"NANYAMKA",0,53,53,TRUE,0,1
"NAWAB",53,0,53,TRUE,1,0
"NAZYIAH",0,53,53,TRUE,0,1
"NEGAR",0,53,53,TRUE,0,1
"NEKEIA",0,53,53,TRUE,0,1
"NEONA",0,53,53,TRUE,0,1
"NGELA",0,53,53,TRUE,0,1
"NOURHAN",0,53,53,TRUE,0,1
"NURU",29,24,53,TRUE,0.547169811320755,0.452830188679245
"NYSHIA",0,53,53,TRUE,0,1
"PARDEEP",53,0,53,TRUE,1,0
"PARKLYN",0,53,53,TRUE,0,1
"PHEBA",0,53,53,TRUE,0,1
"PREMA",0,53,53,TRUE,0,1
"QASEM",53,0,53,TRUE,1,0
"QUATINA",0,53,53,TRUE,0,1
"QUAYVON",53,0,53,TRUE,1,0
"QUESHAWN",53,0,53,TRUE,1,0
"QUINESHIA",0,53,53,TRUE,0,1
"QUINTASHA",0,53,53,TRUE,0,1
"RAKESHIA",0,53,53,TRUE,0,1
"RANDAHL",53,0,53,TRUE,1,0
"RANDLOPH",53,0,53,TRUE,1,0
"RAPHIEL",53,0,53,TRUE,1,0
"RAWDA",0,53,53,TRUE,0,1
"REQUEL",0,53,53,TRUE,0,1
"RHETTLEE",31,22,53,TRUE,0.584905660377358,0.415094339622642
"RODRICKA",0,53,53,TRUE,0,1
"ROMELIO",53,0,53,TRUE,1,0
"ROSEMARI",0,53,53,TRUE,0,1
"SADAYA",0,53,53,TRUE,0,1
"SAMNATHA",0,53,53,TRUE,0,1
"SAMOYA",0,53,53,TRUE,0,1
"SAMSARA",0,53,53,TRUE,0,1
"SAUNDRIA",0,53,53,TRUE,0,1
"SAVEION",53,0,53,TRUE,1,0
"SAYNT",53,0,53,TRUE,1,0
"SELEEM",53,0,53,TRUE,1,0
"SEMRA",0,53,53,TRUE,0,1
"SERAS",0,53,53,TRUE,0,1
"SEVERT",53,0,53,TRUE,1,0
"SHAHMIR",53,0,53,TRUE,1,0
"SHAKI",53,0,53,TRUE,1,0
"SHAKYAH",0,53,53,TRUE,0,1
"SHAKYRAH",0,53,53,TRUE,0,1
"SHAMIL",38,15,53,TRUE,0.716981132075472,0.283018867924528
"SHAPHAN",53,0,53,TRUE,1,0
"SHARAIN",0,53,53,TRUE,0,1
"SHARYA",0,53,53,TRUE,0,1
"SHAUNTRICE",0,53,53,TRUE,0,1
"SHAVONDRA",0,53,53,TRUE,0,1
"SHAYQUAN",53,0,53,TRUE,1,0
"SHIGETO",53,0,53,TRUE,1,0
"SHIRAN",0,53,53,TRUE,0,1
"SHYVONNE",0,53,53,TRUE,0,1
"SINCER",53,0,53,TRUE,1,0
"SIVANI",0,53,53,TRUE,0,1
"SKYDEN",53,0,53,TRUE,1,0
"SOFIANA",0,53,53,TRUE,0,1
"SOLINE",0,53,53,TRUE,0,1
"SONATA",0,53,53,TRUE,0,1
"SRIHARSHA",53,0,53,TRUE,1,0
"STEFONE",53,0,53,TRUE,1,0
"STONIE",25,28,53,TRUE,0.471698113207547,0.528301886792453
"SUBHAAN",53,0,53,TRUE,1,0
"SUMA",0,53,53,TRUE,0,1
"SUMAR",0,53,53,TRUE,0,1
"SYARA",0,53,53,TRUE,0,1
"TAHINA",0,53,53,TRUE,0,1
"TAHYA",0,53,53,TRUE,0,1
"TAJIR",53,0,53,TRUE,1,0
"TAJMA",0,53,53,TRUE,0,1
"TALANDA",0,53,53,TRUE,0,1
"TAMAH",0,53,53,TRUE,0,1
"TAQUESHA",0,53,53,TRUE,0,1
"TASON",53,0,53,TRUE,1,0
"TEHREEM",0,53,53,TRUE,0,1
"TERRENA",0,53,53,TRUE,0,1
"TIFFENEY",0,53,53,TRUE,0,1
"TIMYRA",0,53,53,TRUE,0,1
"TISHYA",0,53,53,TRUE,0,1
"TOPPER",53,0,53,TRUE,1,0
"TORAO",53,0,53,TRUE,1,0
"TRISHANA",0,53,53,TRUE,0,1
"TYANAH",0,53,53,TRUE,0,1
"TYKESE",53,0,53,TRUE,1,0
"TYLENA",0,53,53,TRUE,0,1
"TYNEESHA",0,53,53,TRUE,0,1
"TZIPPORA",0,53,53,TRUE,0,1
"VANESHIA",0,53,53,TRUE,0,1
"VENNESA",0,53,53,TRUE,0,1
"VINN",53,0,53,TRUE,1,0
"WENDOLY",0,53,53,TRUE,0,1
"WINDHAM",53,0,53,TRUE,1,0
"WINSOR",53,0,53,TRUE,1,0
"WRYDER",53,0,53,TRUE,1,0
"YANIYA",0,53,53,TRUE,0,1
"YAZDAN",53,0,53,TRUE,1,0
"YISETH",0,53,53,TRUE,0,1
"YOMNA",0,53,53,TRUE,0,1
"YONIC",53,0,53,TRUE,1,0
"YUSRAH",0,53,53,TRUE,0,1
"ZADARIUS",53,0,53,TRUE,1,0
"ZAHIA",0,53,53,TRUE,0,1
"ZALAIYA",0,53,53,TRUE,0,1
"ZAYLEAH",0,53,53,TRUE,0,1
"ZOELYS",0,53,53,TRUE,0,1
"ZOEYANN",0,53,53,TRUE,0,1
"AAIZA",0,52,52,TRUE,0,1
"AASHNI",0,52,52,TRUE,0,1
"AASIN",52,0,52,TRUE,1,0
"ABDOURAHMANE",52,0,52,TRUE,1,0
"ACESTON",52,0,52,TRUE,1,0
"ADDAI",52,0,52,TRUE,1,0
"ADDYLYN",0,52,52,TRUE,0,1
"AFAF",0,52,52,TRUE,0,1
"AFI",0,52,52,TRUE,0,1
"AFINA",0,52,52,TRUE,0,1
"AFSHIN",52,0,52,TRUE,1,0
"AGDA",0,52,52,TRUE,0,1
"AHNYX",40,12,52,TRUE,0.769230769230769,0.230769230769231
"ALAMEEN",52,0,52,TRUE,1,0
"ALGIRD",52,0,52,TRUE,1,0
"ALIMAH",0,52,52,TRUE,0,1
"ALISYA",0,52,52,TRUE,0,1
"ALIYAHNA",0,52,52,TRUE,0,1
"AMYMARIE",0,52,52,TRUE,0,1
"ANELISA",0,52,52,TRUE,0,1
"ANJAY",52,0,52,TRUE,1,0
"ANTONESHA",0,52,52,TRUE,0,1
"ANTONIYA",0,52,52,TRUE,0,1
"APIRL",0,52,52,TRUE,0,1
"ARICELLA",0,52,52,TRUE,0,1
"ARIEBELLA",0,52,52,TRUE,0,1
"ARLYNNE",0,52,52,TRUE,0,1
"AROOSH",5,47,52,TRUE,0.0961538461538462,0.903846153846154
"ARRIYA",0,52,52,TRUE,0,1
"ARYUS",52,0,52,TRUE,1,0
"ARZELIA",0,52,52,TRUE,0,1
"ASHANTIE",0,52,52,TRUE,0,1
"ASMITA",0,52,52,TRUE,0,1
"AUBREELYNN",0,52,52,TRUE,0,1
"AUNER",52,0,52,TRUE,1,0
"AXIS",52,0,52,TRUE,1,0
"AYANIA",0,52,52,TRUE,0,1
"AYLIE",0,52,52,TRUE,0,1
"AYLINA",0,52,52,TRUE,0,1
"AZALEIGH",0,52,52,TRUE,0,1
"AZARIO",52,0,52,TRUE,1,0
"BABA",52,0,52,TRUE,1,0
"BANDI",0,52,52,TRUE,0,1
"BARBARAJO",0,52,52,TRUE,0,1
"BAREERAH",0,52,52,TRUE,0,1
"BARNETTA",0,52,52,TRUE,0,1
"BASSIL",52,0,52,TRUE,1,0
"BEKA",52,0,52,TRUE,1,0
"BENGY",52,0,52,TRUE,1,0
"BERNEY",52,0,52,TRUE,1,0
"BERTHENIA",0,52,52,TRUE,0,1
"BRODHI",52,0,52,TRUE,1,0
"BRYE",42,10,52,TRUE,0.807692307692308,0.192307692307692
"CACY",0,52,52,TRUE,0,1
"CAESARE",42,10,52,TRUE,0.807692307692308,0.192307692307692
"CASHDEN",52,0,52,TRUE,1,0
"CEREN",0,52,52,TRUE,0,1
"CHAQUETTA",0,52,52,TRUE,0,1
"CHASKEL",52,0,52,TRUE,1,0
"CHELLSEY",0,52,52,TRUE,0,1
"CHIDIMMA",0,52,52,TRUE,0,1
"CHRISSANDRA",0,52,52,TRUE,0,1
"CHRISTHIAN",52,0,52,TRUE,1,0
"CHRISTOPHERMICH",52,0,52,TRUE,1,0
"CIERIA",0,52,52,TRUE,0,1
"CONAGHER",52,0,52,TRUE,1,0
"CORSON",52,0,52,TRUE,1,0
"COSMOS",52,0,52,TRUE,1,0
"CUTINA",0,52,52,TRUE,0,1
"DAEQUON",52,0,52,TRUE,1,0
"DAER",52,0,52,TRUE,1,0
"DAFFNE",0,52,52,TRUE,0,1
"DAICY",0,52,52,TRUE,0,1
"DAMARR",52,0,52,TRUE,1,0
"DARALY",0,52,52,TRUE,0,1
"DAREUS",52,0,52,TRUE,1,0
"DARISHA",0,52,52,TRUE,0,1
"DARR",52,0,52,TRUE,1,0
"DARYEN",38,14,52,TRUE,0.730769230769231,0.269230769230769
"DASIYA",0,52,52,TRUE,0,1
"DAVAE",5,47,52,TRUE,0.0961538461538462,0.903846153846154
"DAVAYAH",0,52,52,TRUE,0,1
"DAYCEE",0,52,52,TRUE,0,1
