"title","fiscal_year","n","mean_salary","p10","p25","median_salary","p75","p90","real_median","mean_ot_share","median_tenure","n_agencies","suppressed"
"DEPUTY ASSISTANT DIRECTOR",2023,10,,,,,,,,,,1,TRUE
"DEPUTY ASSISTANT DIRECTOR",2024,10,,,,,,,,,,1,TRUE
"DEPUTY ASSISTANT DIRECTOR",2025,10,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2014,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2015,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2016,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2020,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2021,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2022,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2024,1,,,,,,,,,,1,TRUE
"DEPUTY ASST ADMIN FOR PERSONNEL ADM & LABOR REL",2025,1,,,,,,,,,,1,TRUE
"DEPUTY ASST COMMISSIONER FOR PROGRAM DEV & ANAL",2017,1,,,,,,,,,,1,TRUE
"DEPUTY ASST COMMISSIONER FOR PROGRAM DEV & ANAL",2018,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2014,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2015,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2016,2,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2017,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2018,2,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2019,2,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2020,2,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2021,2,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2022,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2023,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2024,1,,,,,,,,,,1,TRUE
"DEPUTY AUDITOR GENERAL",2025,1,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2014,7,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2015,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2016,7,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2017,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2018,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2019,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2020,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2021,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2022,6,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2023,5,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2024,7,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH COMMISSIONER",2025,7,,,,,,,,,,1,TRUE
"DEPUTY BOROUGH PRESIDENT",2014,4,,,,,,,,,,4,TRUE
"DEPUTY BOROUGH PRESIDENT",2015,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2016,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2017,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2018,4,,,,,,,,,,4,TRUE
"DEPUTY BOROUGH PRESIDENT",2019,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2020,4,,,,,,,,,,4,TRUE
"DEPUTY BOROUGH PRESIDENT",2021,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2022,5,,,,,,,,,,5,TRUE
"DEPUTY BOROUGH PRESIDENT",2023,4,,,,,,,,,,4,TRUE
"DEPUTY BOROUGH PRESIDENT",2024,3,,,,,,,,,,3,TRUE
"DEPUTY BOROUGH PRESIDENT",2025,3,,,,,,,,,,3,TRUE
"DEPUTY CHANCELLOR",2014,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2015,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2016,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2017,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2018,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2021,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2022,3,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2023,2,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2024,2,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR",2025,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2016,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2017,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2018,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2020,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2023,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2024,1,,,,,,,,,,1,TRUE
"DEPUTY CHANCELLOR FINANCIAL AFFAIRS",2025,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF",2014,60,160138.166666667,148469,162472,162472,162472,162472,213690.222324807,0,30.8720054757016,1,FALSE
"DEPUTY CHIEF",2015,69,165056.971014493,154499,154499,169069,169069,169069,221295.159395645,0,30.3983572895277,1,FALSE
"DEPUTY CHIEF",2016,69,170319,171605,171605,171605,171605,171605,223325.13430937,0,30.90212183436,1,FALSE
"DEPUTY CHIEF",2017,71,173332.915492958,160736,175895,175895,175895,175895,224940.617724906,0,30.9103353867214,1,FALSE
"DEPUTY CHIEF",2018,69,181172,181172,181172,181172,181172,181172,227642.864357088,0,31.3648186173854,1,FALSE
"DEPUTY CHIEF",2019,59,179584.13559322,178049.2,181172,181172,181172,181172,223677.588537763,0,29.0403832991102,1,FALSE
"DEPUTY CHIEF",2020,74,177163,165558,169461.5,181172,181172,181172,219791.490462155,0,29.864476386037,1,FALSE
"DEPUTY CHIEF",2021,71,194150.633802817,195575,195575,195575,195575,195575,232466.673207747,0,30.2121834360027,1,FALSE
"DEPUTY CHIEF",2022,65,195575,195575,195575,195575,195575,195575,221296.674884726,0,31.211498973306,1,FALSE
"DEPUTY CHIEF",2023,70,191722.428571429,178720,195575,195575,195575,195575,210179.601068566,0,31.4031485284052,1,FALSE
"DEPUTY CHIEF",2024,64,215791,215791,215791,215791,215791,215791,224215.605184895,0,31.8329911019849,1,FALSE
"DEPUTY CHIEF",2025,71,217108.408450704,204095,204095,223344,223344,223344,223344,0,29.7084188911704,1,FALSE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2014,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2016,3,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2017,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2018,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2019,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2020,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2021,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2022,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CITY MEDICAL EXAMINER",2023,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2014,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2015,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2016,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2017,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2018,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2019,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2020,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2021,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2022,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2023,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2024,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF CLERK",2025,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF INFORMATION TECHNOLOGY OFFICER",2024,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF INFORMATION TECHNOLOGY OFFICER",2025,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2014,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2015,11,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2016,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2017,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2018,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2019,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2020,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2021,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2022,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2023,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2024,12,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF OPERATIONS",2025,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2015,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2016,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2017,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2018,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2019,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2020,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2021,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2022,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2023,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2024,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF",2025,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF TO THE CHANCELLOR DOE",2023,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF TO THE CHANCELLOR DOE",2024,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF OF STAFF TO THE CHANCELLOR DOE",2025,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2014,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2015,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2016,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2018,2,,,,,,,,,,1,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2019,3,,,,,,,,,,2,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2020,3,,,,,,,,,,2,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2021,3,,,,,,,,,,2,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2022,2,,,,,,,,,,2,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2023,4,,,,,,,,,,2,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2024,7,,,,,,,,,,3,TRUE
"DEPUTY CHIEF RACKETS INVESTIGATOR",2025,7,,,,,,,,,,3,TRUE
"DEPUTY CHIEF STRATEGY OFFICER DOE",2023,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF STRATEGY OFFICER DOE",2024,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF STRATEGY OFFICER DOE",2025,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2014,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2015,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2016,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2017,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2018,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2019,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2020,3,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2021,4,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2022,5,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2023,6,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2024,7,,,,,,,,,,1,TRUE
"DEPUTY CHIEF SURGEON",2025,7,,,,,,,,,,1,TRUE
"DEPUTY CHIEF TECHNOLOGY OFFICER",2023,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF TECHNOLOGY OFFICER",2024,1,,,,,,,,,,1,TRUE
"DEPUTY CHIEF TECHNOLOGY OFFICER",2025,1,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2014,6,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2015,6,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2016,6,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2017,5,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2018,5,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2019,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2020,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2021,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2022,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2023,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2024,4,,,,,,,,,,1,TRUE
"DEPUTY CITY CLERK",2025,4,,,,,,,,,,1,TRUE
"DEPUTY CITY SHERIFF NON SPVR",2014,102,68751.1666666667,39588,76488,76488,76488,86011.3,100600.335597394,0.0786267786691967,18.9760438056126,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2015,102,68158.4215686275,43644,43644,76488,76488,86123.1,100115.480376971,0.0846124326707614,19.9753593429158,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2016,108,67191.9351851852,32095,51522,80788,80788,87887,105136.743979403,0.131412058855369,18.425735797399,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2017,107,67113.7570093458,42859,50029.5,82808,82808,91295,105897.738267512,0.159228097125981,4.53388090349076,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2018,98,71204.9285714286,48666,54394,74208.5,85292,94408.4,93243.0811584736,0.183072046530368,5.35797399041752,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2019,121,65616.2066115702,33884,48666,63125,85292,88026,77935.0439165341,0.178893083756238,4.65434633812457,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2020,119,67141.2100840336,44145,44145,59401,85292,87456.4,72063.201404977,0.260818276869092,4.19986310746064,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2021,122,67788.8114754098,48666,48666,63125,85292,88026,75032.385254961,0.298321191450595,5.19917864476386,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2022,139,71570.6690647482,47654,58718,64124,92073,95801,72557.4740141029,0.236425735794445,5.06776180698152,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2023,143,71876.3706293706,47654,52535,64124,92073,94434.6,68912.472140717,0.249628715218094,4.35865845311431,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2024,122,74687.8606557377,47654,58718,68144,92073,94256,70804.3810896632,0.266899880108006,5.32101300479124,1,FALSE
"DEPUTY CITY SHERIFF NON SPVR",2025,191,61509.3664921466,36577,36577,52535,92073,95025,52535,0.17019922415561,2.43394934976044,1,FALSE
"DEPUTY COMMISIONER",2014,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2015,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2016,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2020,3,,,,,,,,,,2,TRUE
"DEPUTY COMMISIONER",2021,3,,,,,,,,,,2,TRUE
"DEPUTY COMMISIONER",2022,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2023,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2024,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISIONER",2025,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER",2014,40,177978.75,154222.8,167570,179512,193046,199100,236101.969508413,0,6.0848733744011,16,FALSE
"DEPUTY COMMISSIONER",2015,62,184046.903225806,160093,175059.25,183850,198693,208000.5,240642.075453745,6.62564975106613e-05,2.76933607118412,22,FALSE
"DEPUTY COMMISSIONER",2016,60,189305.35,162600,179557.25,192128,203906.5,213308,250033.573640574,1.64611614981293e-06,2.46954140999316,21,FALSE
"DEPUTY COMMISSIONER",2017,70,195882.857142857,170527.4,184751.5,198730,209585,219707,254142.806563407,0,3.19233401779603,22,FALSE
"DEPUTY COMMISSIONER",2018,67,196228.029850746,174960,184564,198730,209770,219282.8,249704.515232399,0,4.05201916495551,22,FALSE
"DEPUTY COMMISSIONER",2019,60,205111.583333333,182516,192789,207411,218779,225062.2,256072.639901343,0.000270093237326553,5.08555783709788,23,FALSE
"DEPUTY COMMISSIONER",2020,67,211216.731343284,187948.2,198065.5,213000,225342,237846.8,258404.099245132,0,5.82614647501711,22,FALSE
"DEPUTY COMMISSIONER",2021,64,210785.421875,187587.2,197603.25,213633.5,225342,235024.6,253931.581391932,3.3963481134741e-05,6.81724845995893,21,FALSE
"DEPUTY COMMISSIONER",2022,62,203302.548387097,168652.2,192103.25,208617,224374,240201.8,236053.935443829,0,5.58521560574949,22,FALSE
"DEPUTY COMMISSIONER",2023,69,208771.028985507,167400,195000,215000,227786,241116,231055.166712216,0,2.32991101984942,22,FALSE
"DEPUTY COMMISSIONER",2024,78,235988.641025641,186870,220531.5,241021,259409,272943.8,250430.598946521,0.00596449067259033,3.49760438056126,23,FALSE
"DEPUTY COMMISSIONER",2025,79,242227.596455696,195250.4,222644.56,249208,267559.5,278862.2,249208,0,3.3347022587269,23,FALSE
"DEPUTY COMMISSIONER FILM OFFICE",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FILM OFFICE",2023,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FILM OFFICE",2024,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FILM OFFICE",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2014,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2015,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2016,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2017,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2023,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2024,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR ADMINISTATION",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2014,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2015,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2016,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2017,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR CITY PERSONNEL SERVICES",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR COMMUNITY RELATIONS",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2014,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2023,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR LAW ENFORCEMENT",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR POLICY AND ANALYSIS",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR POLICY AND ANALYSIS",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER FOR POLICY AND ANALYSIS",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF INVESTIGATIONS",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF INVESTIGATIONS",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF INVESTIGATIONS",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF INVESTIGATIONS",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF INVESTIGATIONS",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF IT",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF IT",2020,4,,,,,,,,,,3,TRUE
"DEPUTY COMMISSIONER OF IT",2021,7,,,,,,,,,,3,TRUE
"DEPUTY COMMISSIONER OF IT",2022,7,,,,,,,,,,3,TRUE
"DEPUTY COMMISSIONER OF IT",2023,5,,,,,,,,,,2,TRUE
"DEPUTY COMMISSIONER OF IT",2024,6,,,,,,,,,,3,TRUE
"DEPUTY COMMISSIONER OF IT",2025,5,,,,,,,,,,3,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2015,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2016,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2017,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2018,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2019,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2020,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2021,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2022,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2023,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2024,2,,,,,,,,,,1,TRUE
"DEPUTY COMMISSIONER OF LABOR RELATIONS",2025,2,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2014,2,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2015,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2016,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2017,2,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2018,2,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2022,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2023,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2024,1,,,,,,,,,,1,TRUE
"DEPUTY COMMUNITY SUPERINTENDENT",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COMPTROLLER",2023,1,,,,,,,,,,1,TRUE
"DEPUTY COMPTROLLER",2024,2,,,,,,,,,,1,TRUE
"DEPUTY COMPTROLLER",2025,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2016,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2017,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2018,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2019,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2020,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2021,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2022,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2023,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2024,1,,,,,,,,,,1,TRUE
"DEPUTY CONTROLLER",2025,1,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2014,3,,,,,,,,,,2,TRUE
"DEPUTY COUNSEL",2015,2,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2016,2,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2017,1,,,,,,,,,,1,TRUE
